,id,date,rawContent,cleaned_content,english_relative_frequency
20,21,2022-01-01 23:33:21+00:00,"@iNDashwaninigam @eddiejain_ Aankh khol le beta andhbhakt, apne chutiyaape aur gawar panti ke saboot kahi aur de 🤣",aankh khol le beta andhbhakt apne chutiyaape aur gawar panti ke saboot kahi aur de,0.3333333333333333
22,23,2022-01-01 23:29:42+00:00,"#Guru_ji_kehende_ne
Nava Saal chadgya..
Tyarian shuru kar de....
Hun kuch vada changa hon wala hai....
Mehar hi Mehar barsan wali hai....
Bada Lamba intezaar kitta hai tu....  
Hun khushiyan hi khushiyan hongi....
Simran te Shukrana karda rahi....
Kalyan Kitta 🌹 https://t.co/5g95lrwgOM",nava saal chadgya tyarian shuru kar de hun kuch vada changa hon wala hai mehar hi mehar barsan wali hai bada lamba intezaar kitta hai tu hun khushiyan hi khushiyan hongi simran te shukrana karda rahi kalyan kitta,0.3684210526315789
62,63,2022-01-01 22:01:14+00:00,Bimari fel rhi h to log kto jate yesi jagh https://t.co/xCDO8uKgEr,bimari fel rhi h to log kto jate yesi jagh,0.3
44,245,2022-01-03 23:16:00+00:00,@humlogindia Bhosdike ye tujhe Aryan dikh rha h dalke,bhosdike ye tujhe aryan dikh rha h dalke,0.375
15,316,2022-01-04 23:45:52+00:00,@Softstone79 @ANI Chulu bhar paani dhund kahin 😡 kya lagte hain ye terrorists tere bakwas kar raha hai yahan,chulu bhar paani dhund kahin kya lagte hain ye terrorists tere bakwas kar raha hai yahan,0.375
33,334,2022-01-04 23:28:40+00:00,@azadsubhani Bhains aage been na bajao Bhai,bhains aage been na bajao bhai,0.3333333333333333
8,409,2022-01-05 23:46:09+00:00,@mBhanda47667959 @Sanjayb35597661 Om Narayanay Nameh.,om narayanay nameh,0.3333333333333333
12,413,2022-01-05 23:40:45+00:00,@OPGUPTA42822629 @Sanjayb35597661 Om Narayanay Nameh. https://t.co/Q6wyI05RZV,om narayanay nameh,0.3333333333333333
66,467,2022-01-05 22:55:48+00:00,@shankar_kadara1 Waah kya soch hai Gadho ki,waah kya soch hai gadho ki,0.3333333333333333
84,485,2022-01-05 22:40:46+00:00,@Malwayi_ haanji ithe sara din hoyaa 🥺🥺 thand wadd gayi hor,haanji ithe sara din hoyaa thand wadd gayi hor,0.3333333333333333
79,680,2022-01-07 23:09:36+00:00,Bapu sanghi ke liye tu to haanikarak hai,bapu sanghi ke liye tu to haanikarak hai,0.375
65,766,2022-01-08 23:12:21+00:00,"Mohabbat se pehle hum bhi kabhi khush raha karte the,",mohabbat se pehle hum bhi kabhi khush raha karte the,0.3
57,858,2022-01-09 22:47:50+00:00,@Saurabh_LT @narendramodi @nitin_gadkari America kii sadko par bhi aise hota h kya @nitin_gadkari,america kii sadko par bhi aise hota h kya,0.3333333333333333
57,958,2022-01-10 23:04:53+00:00,@kavisha_78 Doodh k daant nikal gae tumhare?😜😜 Urgently kYa thand jyada h ye bol,doodh k daant nikal gae tumhare urgently kya thand jyada h ye bol,0.3076923076923077
11,1112,2022-01-12 23:24:20+00:00,@aapkadharam Aapka aur Leena chandavarkar ji ka ek khubsurat gaana. https://t.co/TupOS643YE,aapka aur leena chandavarkar ji ka ek khubsurat gaana,0.3333333333333333
40,1141,2022-01-12 22:45:06+00:00,Ab janta aapko parinam sunayegi ki Bahubali Center State Minister Ajay Mishr Tani sahit aap PM Narender Modi  bahubali ke sarprasat sahit  sarkar ki bidai karegi. https://t.co/nnt0p6CUlB,ab janta aapko parinam sunayegi ki bahubali center state minister ajay mishr tani sahit aap pm narender modi bahubali ke sarprasat sahit sarkar ki bidai karegi,0.3076923076923077
61,1362,2022-01-14 22:13:48+00:00,@artisharma23 @dreamgirlhema Jahar millaa doh,jahar millaa doh,0.3333333333333333
97,1398,2022-01-14 21:39:19+00:00,@SHUBHAM753300 To kiya bhi kar bhai.. SMILE 😊,to kiya bhi kar bhai smile,0.3333333333333333
19,1420,2022-01-15 23:33:36+00:00,@jw_9181028123 alys supprt you.!,alys supprt you,0.3333333333333333
31,1432,2022-01-15 23:21:47+00:00,"#BULLISH #market

$BTC 
$ETH 
$KASTA 
$BNB 
$AAVE
 $FTX",btc eth kasta bnb aave ftx,0.3333333333333333
77,1478,2022-01-15 22:38:01+00:00,@KollyCensor Biyuti💟 ful figar https://t.co/z2w3oBZlkc,biyuti ful figar,0.3333333333333333
44,1645,2022-01-17 22:42:20+00:00,"Punjab congress has 2 sidhu's :

Sidhu moosewala
Sidhu roosewala

@sherryontopp @CHARANJITCHANNI",punjab congress has 2 sidhus sidhu moosewala sidhu roosewala,0.375
85,1686,2022-01-17 21:17:48+00:00,Mèra pyara india. https://t.co/YqdH2hfqVu,mèra pyara india,0.3333333333333333
34,1735,2022-01-18 23:03:22+00:00,@TajinderBagga @yaduvanshibrot1 Gazab hai dono!!!,gazab hai dono,0.3333333333333333
70,1771,2022-01-18 21:55:38+00:00,"@deepakkandwaluk @narendramodi Chaat le, chaat chaat kar saaf kar de, aage peeche se chaat le, mein bhi to Sochi aaj kal pmo mein tissue paper ka kharcha Kam kyun hai, chaat chaat kar saaf karne ke liye itne saare bhakt jo hai.",chaat le chaat chaat kar saaf kar de aage peeche se chaat le mein bhi to sochi aaj kal pmo mein tissue paper ka kharcha kam kyun hai chaat chaat kar saaf karne ke liye itne saare bhakt jo hai,0.35
38,1839,2022-01-19 23:20:57+00:00,@SharmiliChudail Behen.....tusssi kehna kya chitti ho???,behen tusssi kehna kya chitti ho,0.3333333333333333
90,1891,2022-01-19 22:12:05+00:00,@Iajitdoval_ Parvesh🕉 SANATAN i,parvesh sanatan i,0.3333333333333333
7,2008,2022-01-21 23:54:39+00:00,@ChallBea Weed chaiye meko 😒💯❤️,weed chaiye meko,0.3333333333333333
99,2100,2022-01-21 21:31:59+00:00,@Yuvi_A7 @ms__adler @goofy_introvert Wahi to yaar 😏,wahi to yaar,0.3333333333333333
91,2392,2022-01-24 22:41:45+00:00,@uttaran @nehafolksinger @INCIndia Neha The f0ck Singar ! 😀,neha the f0ck singar,0.3333333333333333
93,2394,2022-01-24 22:36:11+00:00,Aaj ki raat apun abhi tak pi raha,aaj ki raat apun abhi tak pi raha,0.375
36,2437,2022-01-25 23:35:36+00:00,"Reham Teri Sukh Payaa Sada Nanak 
Ki Ardaas Tu Samrath Akath Agochar 
             Jiyo Pind Teri Raas  ..........
 🙏🙏🙏🙏🙏 https://t.co/zNvBnPe7mv",reham teri sukh payaa sada nanak ki ardaas tu samrath akath agochar jiyo pind teri raas,0.375
96,2497,2022-01-25 22:12:44+00:00,Aise logon ke daaman khoon se aksar range hote hain. https://t.co/hzfN9FpxKs,aise logon ke daaman khoon se aksar range hote hain,0.3
85,2686,2022-01-27 21:31:24+00:00,"https://t.co/basfGj1ARm kuch to nahi keya juggi walo k leya koy benefit nahi deya, jhut bt koy goverment proper help nahi kar rahi, bas vote bank rajniti h",kuch to nahi keya juggi walo k leya koy benefit nahi deya jhut bt koy goverment proper help nahi kar rahi bas vote bank rajniti h,0.34615384615384615
