,id,date,rawContent,cleaned_content,english_relative_frequency
1,2,2022-01-01 23:52:38+00:00,"Prabh chit aae puran sab kaaj 
Har bisrat sab ka mohtaaj 
Waheguru ji ka khalsa 
Waheguru ji ki fateh 🙏🙏🙏 https://t.co/QEbyupndfh",prabh chit aae puran sab kaaj har bisrat sab ka mohtaaj waheguru ji ka khalsa waheguru ji ki fateh,0.47368421052631576
33,234,2022-01-03 23:24:22+00:00,"Main gareeb sach tek tu mere satgur pure
Dekh tumara darsano mera man dheere 
Waheguru ji ka khalsa 
Waheguru ji ki fateh🙏🙏 https://t.co/BMNn4HVE73",main gareeb sach tek tu mere satgur pure dekh tumara darsano mera man dheere waheguru ji ka khalsa waheguru ji ki fateh,0.45454545454545453
89,390,2022-01-04 22:58:22+00:00,"1. Om Taarai Savaha, ( MAA Tara Daivi Kaa Mantra Hai) https://t.co/2jpTWbUp87",1 om taarai savaha maa tara daivi kaa mantra hai,0.4444444444444444
33,434,2022-01-05 23:18:44+00:00,"Jis da dita khavna tis kahiye saabaas 
Nanak hukam na chalai naal khasam chale ardaas 
Waheguru ji ka khalsa
Waheguru ji ki fateh 🙏🙏🙏 https://t.co/joOsEfuMkZ",jis da dita khavna tis kahiye saabaas nanak hukam na chalai naal khasam chale ardaas waheguru ji ka khalsa waheguru ji ki fateh,0.4782608695652174
48,449,2022-01-05 23:05:08+00:00,Shri Maa Baglamukhi Blessed u @renukasinghbjp https://t.co/ZNtaukVlkd,shri maa baglamukhi blessed u,0.4
60,461,2022-01-05 22:57:17+00:00,@call_me_Daiisy meri to ssari study complete hoke bhul b gayi h mujhe 🤣🤣🤣,meri to ssari study complete hoke bhul b gayi h mujhe,0.45454545454545453
68,469,2022-01-05 22:54:53+00:00,@PixieReader yaar kitni baar de diyaa apko number apne abi tak ek mag ni kiya mujhe 😭😭😭😭,yaar kitni baar de diyaa apko number apne abi tak ek mag ni kiya mujhe,0.4
69,470,2022-01-05 22:54:10+00:00,"@ravneetzz sama te chalda rehna hamesha layi
bs insaan fa time kade v khatam ho jana",sama te chalda rehna hamesha layi bs insaan fa time kade v khatam ho jana,0.4
71,472,2022-01-05 22:48:20+00:00,@AvneetK17215579 arey waah eh te meri ki saari kaum d favrt h❤️,arey waah eh te meri ki saari kaum d favrt h,0.45454545454545453
80,481,2022-01-05 22:42:41+00:00,@Noora_6300 maja fer anda jas asi v us khed ch hissa leke jeet jaiye,maja fer anda jas asi v us khed ch hissa leke jeet jaiye,0.46153846153846156
83,484,2022-01-05 22:41:37+00:00,@Simrxnk_27 ki faida matlb vyaah ni karwana te piche rehn da faidaa ki hoyaa 🤣🤣🤣🤣🤣🤣 maja te taan he naa je vyaah v karwaye ohde naal hi,ki faida matlb vyaah ni karwana te piche rehn da faidaa ki hoyaa maja te taan he naa je vyaah v karwaye ohde naal hi,0.48
87,488,2022-01-05 22:39:24+00:00,@Gurpreet_kaurp sachi koi rees nahi koi mukablaa v nahi hega,sachi koi rees nahi koi mukablaa v nahi hega,0.4444444444444444
59,560,2022-01-06 22:46:46+00:00,@jairamthakurbjp Shri Maa Baglamukhi Blessed u 🙏,shri maa baglamukhi blessed u,0.4
83,584,2022-01-06 21:50:38+00:00,@ShivamY76753827 @chitraaum @narendramodi Jab tak yadav hai Desh h pade likhe gawar aise hi harkate karte h aur unki S.P neta bhi aisi bhasha bolte h..Modiji Yogiji lagaynge sabki lanka,jab tak yadav hai desh h pade likhe gawar aise hi harkate karte h aur unki s p neta bhi aisi bhasha bolte h modiji yogiji lagaynge sabki lanka,0.41379310344827586
2,603,2022-01-07 23:53:46+00:00,@VishalGuptaVi15 @UPGovt Jab2017 se pahley job milti thi tab itney saarey berojgaar kahan se ho gaye,jab2017 se pahley job milti thi tab itney saarey berojgaar kahan se ho gaye,0.46153846153846156
11,612,2022-01-07 23:49:12+00:00,Tere abbaa ne bulaaya tha sadak pe https://t.co/aIVs2P3bjh,tere abbaa ne bulaaya tha sadak pe,0.42857142857142855
47,748,2022-01-08 23:21:31+00:00,1. Om Taarai Taarai Tat-Taarai Savaha. (Maata Tara Daivi Kaa Mantra Hai). https://t.co/JbZ4KwtbYQ,1 om taarai taarai tat taarai savaha maata tara daivi kaa mantra hai,0.4166666666666667
22,823,2022-01-09 23:42:49+00:00,Yeh Iphone walo ke sapne me aryan to ni aara? meri fatri bhai!😭,yeh iphone walo ke sapne me aryan to ni aara meri fatri bhai,0.46153846153846156
64,965,2022-01-10 22:42:15+00:00,"سوال یہ تھا کہ حسن یار کیسا ہے؟
جواب یہ ہے کہ اس کا کوئی جواب نہیں!

Khuda saya qayam rakhe... Ameen! https://t.co/VgmUkYZAnO",khuda saya qayam rakhe ameen,0.4
87,1288,2022-01-13 21:24:30+00:00,"Kahi Jio, Airtel wale Milkar @BhagwantMann ko na bol de. https://t.co/slxuipClf9",kahi jio airtel wale milkar ko na bol de,0.4444444444444444
51,1352,2022-01-14 22:24:34+00:00,Sharm nhi lg rha h...ap v ek aurat h...upar se makhaul uda rhi ho koi rajniti se prerit hoke. https://t.co/KH17z8nVWe,sharm nhi lg rha h ap v ek aurat h upar se makhaul uda rhi ho koi rajniti se prerit hoke,0.42857142857142855
8,1509,2022-01-16 23:56:40+00:00,"Gur k charan man meh dhiae 
Chodd sagal seyanpa saach sabad liv laee
Waheguru ji ka khalsa 
Waheguru ji ki fateh 🙏🙏 https://t.co/IkpAsvKGF3",gur k charan man meh dhiae chodd sagal seyanpa saach sabad liv laee waheguru ji ka khalsa waheguru ji ki fateh,0.42857142857142855
59,1560,2022-01-16 21:50:40+00:00,#TMKUC @Sony @SonyTV @dilipjoshie @DISHAVAKANI #TMKUC @sabtv @SonySABTV guys u stated kabhi aalg nhi hoge aab kya hua. Janta jawab mangti hai ☺️ https://t.co/lYPqCGahDo,guys u stated kabhi aalg nhi hoge aab kya hua janta jawab mangti hai,0.42857142857142855
8,1609,2022-01-17 23:45:19+00:00,@_tanveersheikh @Uppolice @suryapsingh_IAS @ssrajputINC Ab police inko bhi allow nahi karegi,ab police inko bhi allow nahi karegi,0.42857142857142855
73,1774,2022-01-18 21:53:46+00:00,"@deepakkandwaluk @Dr_Uditraj L@nd bhakt wo kisaan waise hi mate jaise bina lathi pathar ke 175 spg ke saath saheb ki jaan ko khatra ho gaya tha,jiski khud ki fati padi hai,wo desh kaise sambhalega,56 inch ke seene ka kya hua? Tum ne to sher pala tha,sher to akela ghumta hai,saheb ki to 175 ke saath fat gayi",l bhakt wo kisaan waise hi mate jaise bina lathi pathar ke 175 spg ke saath saheb ki jaan ko khatra ho gaya thajiski khud ki fati padi haiwo desh kaise sambhalega56 inch ke seene ka kya hua tum ne to sher pala thasher to akela ghumta haisaheb ki to 175 ke saath fat gayi,0.4423076923076923
79,1780,2022-01-18 21:50:29+00:00,@_cow_corner Mere dil bata aaj hona hai kya 🎵,mere dil bata aaj hona hai kya,0.42857142857142855
64,1865,2022-01-19 22:56:50+00:00,"@Ajayraj9595 @bironew @afficasm Aapka tha aapka hak hai lene ka ,iska koi durpayog kare to bilkul sahi kiye,",aapka tha aapka hak hai lene ka iska koi durpayog kare to bilkul sahi kiye,0.4666666666666667
69,1870,2022-01-19 22:45:38+00:00,"@Komalkumari1200 Jab aapko achchha lagta hai to,is me mein kya rai du",jab aapko achchha lagta hai tois me mein kya rai du,0.45454545454545453
75,2076,2022-01-21 22:05:26+00:00,@TheRawKnee M ko ulta karke lgalo,m ko ulta karke lgalo,0.4
71,2172,2022-01-22 22:18:30+00:00,@alpaadwita Yups bro par agr ap ye sochoge ki log kiya kahege to ye kab  sochoge ki hum Kiya karege bheed se htkr chalo alg he pachan banege need me chaloge to ek sa he paoge ❤️,yups bro par agr ap ye sochoge ki log kiya kahege to ye kab sochoge ki hum kiya karege bheed se htkr chalo alg he pachan banege need me chaloge to ek sa he paoge,0.4857142857142857
86,2487,2022-01-25 22:24:34+00:00,@azizkavish @aman_9090 @pankhuripathak Difference saaf hai. Noida ab Pankhuri didi ke sath hai. 🙏🏼,difference saaf hai noida ab pankhuri didi ke sath hai,0.4
17,2518,2022-01-26 23:28:45+00:00,"Nanak soi dinas suhavda jit prabh aave chit 
Jit din visre parbhram fit bhaleri rutt 
Waheguru ji ka khalsa 
Waheguru ji ki fateh🙏🙏 https://t.co/gxlGAeJdfh",nanak soi dinas suhavda jit prabh aave chit jit din visre parbhram fit bhaleri rutt waheguru ji ka khalsa waheguru ji ki fateh,0.43478260869565216
22,2523,2022-01-26 23:19:12+00:00,"@uhnonononono Aa dhund le tu fir mughe...
Kasme bhi du to kya tughe....
Aashiqi.... ❄",aa dhund le tu fir mughe kasme bhi du to kya tughe aashiqi,0.46153846153846156
47,2548,2022-01-26 22:19:15+00:00,@aapkadharam Yah khubsurat gana dekhiye sir...🙏💕☘️💕☘️💕 https://t.co/ip9Ecmo9cm,yah khubsurat gana dekhiye sir,0.4
