,id,date,rawContent,cleaned_content,english_relative_frequency
4,5,2022-01-01 23:51:30+00:00,5. https://t.co/iEok1dMhfZ,5,0.0
5,6,2022-01-01 23:51:26+00:00,4. https://t.co/U2hhNpyemf,4,0.0
6,7,2022-01-01 23:51:21+00:00,3. https://t.co/6tKPMZbT5w,3,0.0
7,8,2022-01-01 23:51:20+00:00,2. https://t.co/UuOnEW3MbW,2,0.0
13,14,2022-01-01 23:44:36+00:00,2. https://t.co/7iGXqH39eM,2,0.0
38,39,2022-01-01 22:39:18+00:00,"#PMKisanSammanNidhiYojana : 10 करोड़ किसानों के लिए पीएम मोदी ने जारी किए 20 करोड़ रुपये, ऐसे चेक करें 10वीं किस्‍त का स्‍टेटस  
@Anurag_Office https://t.co/nh53kZcJWw",10 20 10,0.0
40,41,2022-01-01 22:34:41+00:00,@aartidixit_ Dukhad,dukhad,0.0
63,64,2022-01-01 22:00:56+00:00,"آقای پیکی سیاستمدار فعال ایتالیا و معاون اسبق وزارت خارجه ایتالیا در تویتر خود با انتشار تصویری از احمد شاه مسعود قهرمان ملی کشور نوشته است؛

""من میخواهم آغاز سال 2022 را تقدیم به همه کسانی که در جهان برای آزادی، همه نوع آزادی مبارزه میکنند ما به جهانی  ادامه کامنت https://t.co/oyX5EsWXRY",2022,0.0
67,68,2022-01-01 21:55:36+00:00,"सुदर्शन न्यूज़ के #UPSC_JIHAD का बड़ा असर: गृह मंत्रालय ने जामिया मिल्लिया इस्लामिया का FCRA किया रद्द
सुदर्शन ने जामीया के विरूद्ध सबुतो के साँथ उठाया था आवाज",fcra,0.0
75,76,2022-01-01 21:35:51+00:00,"2022 మొదటి రోజునే 'పీఎం కిసాన్ యోజన' కింద  దేశంలోని 10 కోట్ల మంది రైతుల ఖాతాల్లో రూ.20,000 కోట్లు జ‌మ చేసినందుకు.. ప్రధాన మంత్రి శ్రీ నరేంద్ర మోదీకి కృతజ్ఞతలుత 
https://t.co/UBWm5kBmx6
#Farmers #FarmersWithModi #BJP4IND #rarunchang #NarendraModi #YogiAdityanath #bjpandhrapradesh",2022 10 20000,0.0
3,104,2022-01-02 23:57:25+00:00,2. https://t.co/Ttej9mulUH,2,0.0
4,105,2022-01-02 23:57:21+00:00,@KSDesai12 JAISHREERAM. https://t.co/xpPOR7l5Fr,jaishreeram,0.0
7,108,2022-01-02 23:55:39+00:00,2. https://t.co/lb1hlETCMc,2,0.0
9,110,2022-01-02 23:55:34+00:00,@Intrepid_SK JAISHREERAM. https://t.co/xag5Qp8sJC,jaishreeram,0.0
12,113,2022-01-02 23:53:37+00:00,3. https://t.co/Jo6ERbw72s,3,0.0
15,116,2022-01-02 23:53:27+00:00,@achlendra JAISHREERAM. https://t.co/67dgOmEs5u,jaishreeram,0.0
19,120,2022-01-02 23:51:50+00:00,2. https://t.co/KJvb8G1sXF,2,0.0
20,121,2022-01-02 23:51:45+00:00,@dmuthuk JAISHREERAM. https://t.co/H3ITvurZol,jaishreeram,0.0
23,124,2022-01-02 23:49:40+00:00,JAISHRIKRISHANA.,jaishrikrishana,0.0
24,125,2022-01-02 23:49:08+00:00,3. https://t.co/hsj4S4KkIe,3,0.0
27,128,2022-01-02 23:48:58+00:00,@SanataniNarayan 1. https://t.co/yPqdLLwphr,1,0.0
28,129,2022-01-02 23:45:35+00:00,@SanataniNarayan @sureshpatelsk @Mihirsonar6 Radhe Radhe. https://t.co/Bu4nonnzEY,radhe radhe,0.0
31,132,2022-01-02 23:42:29+00:00,@ImPujaRani 2,2,0.0
62,163,2022-01-02 23:27:39+00:00,@PrimeVideoIN Akhandanand Tripathi,akhandanand tripathi,0.0
17,218,2022-01-03 23:39:54+00:00,मुझे तो ये दिवाली के पटाखों और दही हांडी का असर दिखाई देता है! ठीक कहा ना MeLord?? https://t.co/hd00Mda7Ta,melord,0.0
28,229,2022-01-03 23:24:57+00:00,5. https://t.co/8he0mXhiqq,5,0.0
30,231,2022-01-03 23:24:48+00:00,3. https://t.co/tf8JrSFjjs,3,0.0
31,232,2022-01-03 23:24:47+00:00,2. https://t.co/5veYc3XmmG,2,0.0
51,252,2022-01-03 23:06:11+00:00,5. https://t.co/3rSMSqFfxA,5,0.0
53,254,2022-01-03 23:06:01+00:00,3. https://t.co/Py0Gm9NRCz,3,0.0
54,255,2022-01-03 23:05:59+00:00,2. https://t.co/ft8NaRTpke,2,0.0
61,262,2022-01-03 22:57:26+00:00,@UshaSrivastava_ @sandeep80755745 JAISHREERAM. https://t.co/kbgts8pdYb,jaishreeram,0.0
62,263,2022-01-03 22:56:49+00:00,@UshaSrivastava_ @sandeep80755745 JAISHRIKRISHANA. https://t.co/3BIiA5JXO3,jaishrikrishana,0.0
63,264,2022-01-03 22:56:06+00:00,5. https://t.co/z5XoI2CMwV,5,0.0
64,265,2022-01-03 22:56:04+00:00,4. https://t.co/6F6XeHzrPv,4,0.0
65,266,2022-01-03 22:56:03+00:00,3. https://t.co/PyMYLV2AJc,3,0.0
27,328,2022-01-04 23:32:04+00:00,"हमारा बचपन भी कितना अजीब था
न 2g न 3g न 5g था
सिर्फ गुरु जी और पापा जी होते थे, 
जिनके एक थप्पड़ से ही सारे नेटवर्क आजाते थे 😂",2g 3g 5g,0.0
61,362,2022-01-04 23:15:46+00:00,5. https://t.co/TPcUxCYw5A,5,0.0
63,364,2022-01-04 23:15:35+00:00,3. https://t.co/v2vV7A7lBJ,3,0.0
64,365,2022-01-04 23:15:34+00:00,2. https://t.co/1fWl1QuLi4,2,0.0
76,377,2022-01-04 23:06:35+00:00,5. https://t.co/lrwandpktH,5,0.0
79,380,2022-01-04 23:06:24+00:00,3. https://t.co/q8xZ8BNk0A,3,0.0
80,381,2022-01-04 23:06:23+00:00,2. https://t.co/fhmN1r2Bu6,2,0.0
85,386,2022-01-04 22:58:37+00:00,5. https://t.co/7bZg9xWVy0,5,0.0
87,388,2022-01-04 22:58:26+00:00,3. https://t.co/mzWIW7JeSL,3,0.0
88,389,2022-01-04 22:58:24+00:00,2. https://t.co/8MLDwKYrDS,2,0.0
93,394,2022-01-04 22:54:11+00:00,चलो अच्छा है की @yadavakhilesh को बाबर और जिन्ना से फुर्सत मिली और अब भगवान कृष्ण दिखने लगे - सपनो में ही सही।  चिंता ना करो योगी जी के 5 साल और पूरी समाजवादी पार्टी को भगवान राम - कृष्ण और महादेव ही दिखने लगेंगे,5,0.0
97,398,2022-01-04 22:51:48+00:00,5. https://t.co/X8I6UqzGL4,5,0.0
99,400,2022-01-04 22:51:37+00:00,3. https://t.co/cOXHRApVIo,3,0.0
4,405,2022-01-05 23:49:51+00:00,@P_Nvn143 @03_Krisu OMNAMAHSHIVAY. https://t.co/0IznIH5wme,omnamahshivay,0.0
6,407,2022-01-05 23:48:54+00:00,@Jayalko1 @03_Krisu JAISHREERAM. https://t.co/m0PJeiFmzI,jaishreeram,0.0
11,412,2022-01-05 23:41:31+00:00,@OPGUPTA42822629 @Sanjayb35597661 JAISHREERAM. https://t.co/Qwq3XzYfed,jaishreeram,0.0
13,414,2022-01-05 23:38:28+00:00,@MukeshMadiya @Sanjayb35597661 JAISHRIKRISHANA. https://t.co/VVJmkQGZF5,jaishrikrishana,0.0
15,416,2022-01-05 23:36:07+00:00,"तुमने उन्हें दिल्ली नहीं आने दिया.. 
उन्होंने तुमको पंजाब नहीं आने दिया.. 

वह 1 साल टिके रहे, पोदीजी 20 मिनट नहीं टिक पाए ....।",1 20,0.0
16,417,2022-01-05 23:36:00+00:00,"@news24tvchannel @AprajitaSarangi @manakgupta ""दो पाटन के बीच मे जी वित्त बचै न कोई ""पक्ष और विपक्ष की नौटंकी मे देश की जनता पिस रही है |  यह कैसी समाज सेवा है जहां समाज सेवक को असुरक्षा महसूस हो ,हम ऐसी सेवा को त्याग देते है |देश की सुरक्षा केन्द्र के पास SPG के पास सेना के पास फिर भी प्रधानमंत्री असुरक्षित?",spg,0.0
31,432,2022-01-05 23:20:18+00:00,"#BJP वालो अपने मंत्री को देखलो, पहले तो खुद ने मुझे फोलो किया फिर अनफोलो कर दिया, ऐसे दोगलों पर मेरी 24 घंटे नज़र रहती है 🧐
@rabetdowney @yourfriendRS @DEVANGMGOHIL1 @dreamerRajani @JayaSha83314263 @OfficeRajeev 

#RajeevKrSharma #BJP https://t.co/cxIC4Z9nRS",24,0.0
56,457,2022-01-05 22:59:30+00:00,@duayousufzaiiii 25,25,0.0
63,464,2022-01-05 22:56:52+00:00,3. https://t.co/40LzKPGtPj,3,0.0
64,465,2022-01-05 22:56:50+00:00,2. https://t.co/8WX8eAFjGq,2,0.0
78,479,2022-01-05 22:43:28+00:00,@ravneetzz sachi 🤣🤣🤣,sachi,0.0
88,489,2022-01-05 22:39:12+00:00,"कर्तव्य एक चुम्बक है, जिसकी ओर      आकर्षित हुआ अधिकार दौड़ा आता है।

06»01»22
                सुप्रभात",060122,0.0
89,490,2022-01-05 22:38:31+00:00,@Mehwish_Ranii bachaa,bachaa,0.0
1,502,2022-01-06 23:59:36+00:00,5. https://t.co/G7JJUALadH,5,0.0
2,503,2022-01-06 23:59:34+00:00,4. https://t.co/vsj3blGGol,4,0.0
3,504,2022-01-06 23:59:33+00:00,3. https://t.co/wMDssFI0XY,3,0.0
4,505,2022-01-06 23:59:31+00:00,2. https://t.co/S1ukYKr8fM,2,0.0
8,509,2022-01-06 23:54:48+00:00,5. https://t.co/6vk7Sqch0j,5,0.0
9,510,2022-01-06 23:54:47+00:00,4. https://t.co/OvxNSMOM7x,4,0.0
10,511,2022-01-06 23:54:45+00:00,3. https://t.co/7SpKWy7M6U,3,0.0
11,512,2022-01-06 23:54:44+00:00,2. https://t.co/5OqkPXQSjK,2,0.0
14,515,2022-01-06 23:51:44+00:00,5. https://t.co/g84IzqTjXr,5,0.0
15,516,2022-01-06 23:51:42+00:00,4. https://t.co/wSVZliERGh,4,0.0
16,517,2022-01-06 23:51:40+00:00,3. https://t.co/O1EE19p36y,3,0.0
17,518,2022-01-06 23:51:39+00:00,2. https://t.co/QszmA44qEq,2,0.0
41,542,2022-01-06 23:06:03+00:00,"ये सब ढोंग है जो 700+ किसानो के मरने में खेद तक न जताया हो उसको देश की आम अवाम माफ नहीं करेगी।
#FarmerProtest https://t.co/fzS1NEyJyq",700,0.0
43,544,2022-01-06 23:02:58+00:00,इंदिरा गांधी 1980 के चुनावों में जीत के बाद उनका काफिला JNU के गेट पर पहुंचा तभी हुल्लड़बाज वामपंथी छात्रों ने  काले झंडे दिखाए गए छात्रों का हुजूम जमा हो गया। उसी रात कैंपस में अर्द्धसैनिक बलों की तैनाती हो गई। छात्र संघ के नेताओं को सोते में उठाया गया और रातों-रात उ जेल में बंद,1980 jnu,0.0
3,604,2022-01-07 23:50:53+00:00,@realhimanshi @realumarriaz Wana wau wau wana wau,wana wau wau wana wau,0.0
6,607,2022-01-07 23:49:53+00:00,5. https://t.co/1Ul4moVrCy,5,0.0
8,609,2022-01-07 23:49:43+00:00,3. https://t.co/mRAtDpUJJc,3,0.0
9,610,2022-01-07 23:49:42+00:00,2. https://t.co/om94j49M7t,2,0.0
13,614,2022-01-07 23:46:42+00:00,Jhothe aadmi https://t.co/X3n8p57Qhd,jhothe aadmi,0.0
34,635,2022-01-07 23:36:09+00:00,5. https://t.co/17RhCJ7ZpT,5,0.0
37,638,2022-01-07 23:36:00+00:00,3. https://t.co/XTDlFdwY7q,3,0.0
38,639,2022-01-07 23:35:58+00:00,2. https://t.co/Nc4jFuHgr7,2,0.0
47,648,2022-01-07 23:30:35+00:00,5. https://t.co/iEzqYrLHnm,5,0.0
49,650,2022-01-07 23:30:25+00:00,3. https://t.co/S5RgmCmPZy,3,0.0
50,651,2022-01-07 23:30:23+00:00,2. https://t.co/WvmLQHcfLu,2,0.0
54,655,2022-01-07 23:24:37+00:00,@VidyutJammwal 12,12,0.0
60,661,2022-01-07 23:18:33+00:00,6. https://t.co/dex8FNLk9e,6,0.0
63,664,2022-01-07 23:18:19+00:00,3. https://t.co/09O1H758eO,3,0.0
64,665,2022-01-07 23:18:18+00:00,2. https://t.co/txqvCXIHI5,2,0.0
66,667,2022-01-07 23:17:35+00:00,"आख़िर गलती मान ली अस्पताल ने @SatyendarJain
@ArvindKejriwal
@jantakisunwai

आम जनता स्वास्थ्य को लेकर शिकायत दर्ज नही करती है
 
22 अक्टूबर 2021 पं0 मदन मोहन मालवीय अस्पताल डॉक्टर एवं कर्मचारियों के लापारवाही के कारण इलाज करने के संदर्भ में एवं गलत रिपोर्ट देने के कारण गलत इलाज. https://t.co/loAP6xcRGW",22 2021 0,0.0
68,669,2022-01-07 23:16:59+00:00,Denoverma https://t.co/gpvLlx05ZF,denoverma,0.0
71,672,2022-01-07 23:14:48+00:00,Haan bhencho 🙂🔪 https://t.co/PzxvgPxn5s,haan bhencho,0.0
72,673,2022-01-07 23:14:34+00:00,"पटना के अशोक राजपथ में 20 मिंट ट्रैफिक जाम में फ़ंसा रहा , घर जिंदा वापस लौट रहा हूँ  । मुख्यमंत्री जी ऒर अधिकारियों को थेंक्स कहना ।
😂😂😂",20,0.0
