,id,date,rawContent,cleaned_content,english_relative_frequency
10,11,2022-01-01 23:45:29+00:00,"FDA Approves Two New Indications for XARELTO® (rivaroxaban) to Help Prevent and Treat Blood Clots in Pediatric Patients.

https://t.co/qn27pH2hPF",fda approves two new indications for xarelto rivaroxaban to help prevent and treat blood clots in pediatric patients,0.8888888888888888
31,32,2022-01-01 23:00:48+00:00,"So peacefull it is here 
Never in my life i thought i would be praising Mcu &amp; priortising it over Dceu but thanks to Wb ..

Mcu fans just keep Winning https://t.co/OF02vpz51C",so peacefull it is here never in my life i thought i would be praising mcu and priortising it over dceu but thanks to wb mcu fans just keep winning,0.8333333333333334
45,46,2022-01-01 22:26:15+00:00,Samose should always be eaten with red chutney.,samose should always be eaten with red chutney,0.875
58,59,2022-01-01 22:02:32+00:00,"Nishulk E-shram registration camp in Kalkaji  organised by Delhi Mahila Morcha's Vice President @yogitasinghbjp and @CSCegov_ 

More than 400 E-shram registered.

#CSC #DigitalIndia #Eshram #BJP4IND #Delhi #India https://t.co/FIXCz3fKMB https://t.co/TZ8YmVheNR",nishulk e shram registration camp in kalkaji organised by delhi mahila morchas vice president and more than 400 e shram registered,0.8
60,61,2022-01-01 22:01:57+00:00,"Priests from Tirupati and Srisailam temples met Prime Minister @narendramodi and gave him 'prasad' from the temples, in New Delhi today https://t.co/U6HfJxaO0d",priests from tirupati and srisailam temples met prime minister and gave him prasad from the temples in new delhi today,0.85
73,74,2022-01-01 21:41:12+00:00,"Nishulk E-shram registration camp in Hauzkhas village organised by Delhi's Mahila Morcha's Vice President @renumontisingh and @CSCegov_ 

More than 100 E-shram registered.

#CSC #DigitalIndia #Eshram #BJP4IND #Delhi #India https://t.co/FIXCz3fKMB",nishulk e shram registration camp in hauzkhas village organised by delhis mahila morchas vice president and more than 100 e shram registered,0.8095238095238095
74,175,2022-01-02 23:25:15+00:00,@JOSPT @PhysioMeScience Yeahhh got it... Thanks alot @JOSPT 🙏,yeahhh got it thanks alot,0.8
81,182,2022-01-02 23:15:41+00:00,Late fee on FSSAI annual return 100 rs per day #late_fee_scam https://t.co/zQrtm60xsK,late fee on fssai annual return 100 rs per day,0.8888888888888888
85,186,2022-01-02 23:05:32+00:00,#late_fee_scam gstr 9 late fer 200 per day https://t.co/uTYcF3fRfR,gstr 9 late fer 200 per day,0.8
86,187,2022-01-02 23:01:21+00:00,#late_fee_scam company annually compliance AOC 4 late fee https://t.co/bs8rXEy0Yg,company annually compliance aoc 4 late fee,0.8333333333333334
55,256,2022-01-03 23:05:57+00:00,"1. Jai Jai Radhe Rani, Radhe Rani, Radhe Rani.

Anger blows out the lamp of mind. https://t.co/VmZ7Pedq57",1 jai jai radhe rani radhe rani radhe rani anger blows out the lamp of mind,0.8
69,270,2022-01-03 22:50:22+00:00,Parents don't tell you that they love you instead they say paise km pare to bol dena,parents dont tell you that they love you instead they say paise km pare to bol dena,0.8823529411764706
78,279,2022-01-03 22:35:47+00:00,"Happy Birthday to the young, active and vibrant leader @DekaAngoorlata.May Shri Maa Baglamukhi bless you with lots of strength,happiness and prosperity so that @BJPMM4ASSAM1 too becomes more strong under your leadership.
Have a great day. @CMOfficeAssam https://t.co/sjXnpFK1QF",happy birthday to the young active and vibrant leader may shri maa baglamukhi bless you with lots of strengthhappiness and prosperity so that too becomes more strong under your leadership have a great day,0.8823529411764706
31,332,2022-01-04 23:28:45+00:00,Just posted a photo @ Pllatos Air Bar https://t.co/0o1mzFLdgX,just posted a photo pllatos air bar,0.8571428571428571
41,342,2022-01-04 23:23:47+00:00,"Watched Chandigarh kare Aashiqui and now I want all my past and present crushes / exes / lovers to watch it too. 

No ... Not tagging them 😜

#ChandigarhKareAshiqui @ayushmannk",watched chandigarh kare aashiqui and now i want all my past and present crushes exes lovers to watch it too no not tagging them,0.875
46,347,2022-01-04 23:20:55+00:00,"Warm birthday wishes to Shri Hasnain Masoodi Ji, Lok Sabha MP from Anantnag(Jammu and Kashmir). I pray for your long and healthy life. I wish you years of dedicated service in the interest of the people &amp; our great nation.

@masoodi_hasnain",warm birthday wishes to shri hasnain masoodi ji lok sabha mp from anantnag jammu and kashmir i pray for your long and healthy life i wish you years of dedicated service in the interest of the people and our great nation,0.8780487804878049
92,393,2022-01-04 22:55:05+00:00,"China stands exposed... Tiranga flies high in Galwan!
🇮🇳 Jai Hind 🇮🇳 https://t.co/BMYiKu7hMN",china stands exposed tiranga flies high in galwan jai hind,0.8
26,427,2022-01-05 23:26:52+00:00,"@itsmayur69 @Poonam0883 @SushantBSinha https://t.co/7eqsj7pjZG
Check the colour of the flag of so called protesters.
Yeh Banda PM banne se pehle nautanki mein tha kya?",check the colour of the flag of so called protesters yeh banda pm banne se pehle nautanki mein tha kya,0.8
52,453,2022-01-05 23:01:02+00:00,@syco_hon why beautifull girls are blind,why beautifull girls are blind,0.8
79,480,2022-01-05 22:43:15+00:00,"https://t.co/lWw3jwmMJq 

https://t.co/Naprxa4imh 
 https://t.co/bbkVfJhUZn 

https://t.co/tY4DaIAu2c 

https://t.co/evbabnfPF1 

 Emaar India is developing real estate projects mainly in Delhi-NCR and Punjab. https://t.co/5zjlM9XNTb",emaar india is developing real estate projects mainly in delhi ncr and punjab,0.8461538461538461
39,540,2022-01-06 23:07:16+00:00,Bonjour_socks #bonjoursocks duped me. Don't trust on their online services,bonjoursocks duped me dont trust on their online services,0.8888888888888888
48,749,2022-01-08 23:20:03+00:00,Please wear mask in Gurudawara https://t.co/nRaM4b9lRe,please wear mask in gurudawara,0.8
76,777,2022-01-08 22:57:31+00:00,"Just posted a photo @ EY, Gurgaon https://t.co/Owv3pwPG7q",just posted a photo ey gurgaon,0.8333333333333334
77,778,2022-01-08 22:55:52+00:00,"@SonuSood @iHrithik @BeingSalmanKhan @JohnnyLever4 

Kindly help a rare NET patient. I don't have money like Irrfan Khan, Steve Jobs, Allan Rickman. https://t.co/ZbsQoquLCs",kindly help a rare net patient i dont have money like irrfan khan steve jobs allan rickman,0.8823529411764706
94,895,2022-01-09 21:47:08+00:00,Just posted a photo @ Noida Film City https://t.co/GxYsiWXRdU,just posted a photo noida film city,0.8571428571428571
51,952,2022-01-10 23:15:41+00:00,Just posted a photo @ Noida नोएडा https://t.co/vM9a4K95Tn,just posted a photo noida,0.8
71,972,2022-01-10 22:35:08+00:00,@RamonXuereb @PurelyFootball @Simon_Hughes__ Tere MU may de du..,tere mu may de du,0.8
72,973,2022-01-10 22:34:22+00:00,"@AmishaMalhotr14 @RDA_UP @dr_defibrillatr @rdagsvm Plz cont ur studies until there’s official notice frm concernd authorities
We r working on the matter and trying to solve it ASAP.. Stay safe, thnks",plz cont ur studies until theres official notice frm concernd authorities we r working on the matter and trying to solve it asap stay safe thnks,0.8846153846153846
73,974,2022-01-10 22:33:44+00:00,"@dr_defibrillatr @RDA_UP Plz cont ur studies until there’s official notice frm concernd authorities
We r working on the matter and trying to solve it ASAP.. Stay safe, thnks",plz cont ur studies until theres official notice frm concernd authorities we r working on the matter and trying to solve it asap stay safe thnks,0.8846153846153846
76,977,2022-01-10 22:23:53+00:00,"When we say it’s going to be the biggest youth event in the country, we mean it.
PM Shri @narendramodi Ji to inaugurate the 25th National Youth Festival Virtually on 🗓 12th Jan 2022 at 10:30 AM. 
Saksham Yuva Sashakt Yuya
#NYF2022 https://t.co/B7XSeIqB6F",when we say its going to be the biggest youth event in the country we mean it pm shri ji to inaugurate the 25th national youth festival virtually on 12th jan 2022 at 1030 am saksham yuva sashakt yuya,0.8571428571428571
77,978,2022-01-10 22:23:36+00:00,"@Saksham25561131 @RDA_UP Plz cont ur studies until there’s official notice frm concernd authorities
We r working on the matter and written to authorities,  as a ex SR there at GIMS i wil personally call director Gupta sir tomorrow",plz cont ur studies until theres official notice frm concernd authorities we r working on the matter and written to authorities as a ex sr there at gims i wil personally call director gupta sir tomorrow,0.8888888888888888
87,988,2022-01-10 22:00:41+00:00,"वीर अहीर निर्माण सेना का app आ गया है ।

सभी सदस्य नीचे दिए लिंक पर क्लिक करके तुरंत ही जुड़ें और अपना सदस्य ID कार्ड प्राप्त करे - Powered by Kutumb App

https://t.co/yVnfVLLSjA",app id powered by kutumb app,0.8333333333333334
90,991,2022-01-10 21:59:19+00:00,*the uneven pillars of democracy courtesy BJP... https://t.co/5kYiUKhIYd,the uneven pillars of democracy courtesy bjp,0.8571428571428571
34,1035,2022-01-11 22:43:39+00:00,@alwayspimpin68 @unikgirl11 Omggggg...just whom to trust....😢😢😢🥺🥺🥺,omggggg just whom to trust,0.8
48,1049,2022-01-11 22:32:40+00:00,"@RamyaHaridasMP Birthday wishes to Ms. Ramya Haridas Ji, Lok Sabha MP from Alathur(Kerala). May God bestow upon you good health and a long life. Wish you success in all your endeavours as you continue to work for the people of the country.
@RamyaHaridasMP",birthday wishes to ms ramya haridas ji lok sabha mp from alathur kerala may god bestow upon you good health and a long life wish you success in all your endeavours as you continue to work for the people of the country,0.8809523809523809
60,1061,2022-01-11 22:09:49+00:00,"@GaladaGautam @lilnasax Bhai ye banda linkedin pe laundiya set karne jaa raha hai 😂😂😂
Give it to Indians to turn Ludo King into Tinder.. That's still LinkedIn lmao",bhai ye banda linkedin pe laundiya set karne jaa raha hai give it to indians to turn ludo king into tinder thats still linkedin lmao,0.8
76,1077,2022-01-11 21:52:14+00:00,"""Is that your girlfriend?""
Americans: Oh yes she is.
British: Yeah mate, she's my girl.
Nigerians: You Sabi am?😂 https://t.co/tpOQRM1hjU",is that your girlfriend americans oh yes she is british yeah mate shes my girl nigerians you sabi am,0.8947368421052632
7,1108,2022-01-12 23:30:29+00:00,"NAME: Sanjeev 
ADDRESS:RZ-97 TF KHUSHI RAM
PARK Near Hanuman Mandir UTTAM NAGAR NEW DELHI NEW
DELHI 110059.
CONTACT NO.: 9560346668
KNO: 0152411000
ISSUE: water supply completely stopped from last 3 days.

Expecting faster resolution from you please",name sanjeev addressrz 97 tf khushi ram park near hanuman mandir uttam nagar new delhi new delhi 110059 contact no 9560346668 kno 0152411000 issue water supply completely stopped from last 3 days expecting faster resolution from you please,0.8181818181818182
