,id,date,rawContent,cleaned_content,english_relative_frequency
54,55,2022-01-01 22:53:11+00:00,"It’s a wet … wet … 🌧 January !!! Love it when it rain ☔️ at this time just before the sun rise …. Sky looking beautiful pink , well sky gazing is a gd way to soothe ur mind, just like the ocean,and for sure it’ld drowned u to dreamland &amp; catch up on some beauty sleep😴",its a wet wet january love it when it rain at this time just before the sun rise sky looking beautiful pink well sky gazing is a gd way to soothe ur mind just like the oceanand for sure itld drowned u to dreamland and catch up on some beauty sleep,0.9607843137254902
55,56,2022-01-01 22:48:46+00:00,"@btsvotingorg my motto why I""m hinking seriously about voting is it is because in the end when we win   and they receive awards those seven smiles on their faces slapping me with proudest bc I am part of it 💜 https://t.co/zuKCMcmTHk",my motto why im hinking seriously about voting is it is because in the end when we win and they receive awards those seven smiles on their faces slapping me with proudest bc i am part of it,0.9473684210526315
68,69,2022-01-01 22:01:40+00:00,"Holiday is over for @reallohkeanyew as he has arrived in Dubai to join @ViktorAxelsen and the others to train ahead of #IndiaOpen2022

Padepokan Dubai is back! https://t.co/Y63RzNQNHT",holiday is over for as he has arrived in dubai to join and the others to train ahead of padepokan dubai is back,0.9565217391304348
69,70,2022-01-01 21:56:22+00:00,"Every great story seems to begin with a snake.""

-Nicolas Cage

#picoftheday #word #life #moments #throwback #photooftheday #hypedsavant #instagood @ Sentosa, Singapore https://t.co/sJT8VY2SyX",every great story seems to begin with a snake nicolas cage sentosa singapore,0.9230769230769231
87,88,2022-01-01 20:41:45+00:00,"@JeffTimmons Happy New Year to one of the greatest lad who’s lovely and kind nature cheered everyone that he came across path with , never failing to leave a memory that lingers &amp; remain impactful forever! 🙌🏼🙏🏼Wishing U a fabulous 2022!
🥳🎉🎆❤️‍🔥 https://t.co/cKLieQRrKM",happy new year to one of the greatest lad whos lovely and kind nature cheered everyone that he came across path with never failing to leave a memory that lingers and remain impactful forever wishing u a fabulous 2022,0.9736842105263158
91,92,2022-01-01 20:38:02+00:00,"All your baby needs is milk for their first 6 months and ideally that should be breastmilk. If you’re exclusively breastfeeding your little one should have a daily vitamin D supplement.

The average 8-week-old baby drinks about 720ml-960ml of milk a day spread over 6 to 9 feeds.",all your baby needs is milk for their first 6 months and ideally that should be breastmilk if youre exclusively breastfeeding your little one should have a daily vitamin d supplement the average 8 week old baby drinks about 720ml 960ml of milk a day spread over 6 to 9 feeds,0.9555555555555556
96,97,2022-01-01 20:34:13+00:00,@ZeroSacrifice88 I used to assign specific days for specific genre of games it keeps my mind quite tidy in a sense but nowadays i just play what i feel like playing 😂 but i totally get what u mean about playing games that others maaaaaay not really watch but hey i watch anything u stream 🥳,i used to assign specific days for specific genre of games it keeps my mind quite tidy in a sense but nowadays i just play what i feel like playing but i totally get what u mean about playing games that others maaaaaay not really watch but hey i watch anything u stream,0.9811320754716981
97,98,2022-01-01 20:32:32+00:00,"MCU Phase Four be like

Internet: “Men will literally wear skintight costumes, learn magic, fight aliens, and travel through time rather than go for therapy”

Kevin Feige: “Challenge accepted”",mcu phase four be like internet men will literally wear skintight costumes learn magic fight aliens and travel through time rather than go for therapy kevin feige challenge accepted,0.9310344827586207
27,128,2022-01-03 23:48:48+00:00,"Just gonna sit here and squeak until we get walkies 

Squeak

Squeak 

Squeak https://t.co/PWcS3EIRG2",just gonna sit here and squeak until we get walkies squeak squeak squeak,0.9230769230769231
48,149,2022-01-03 23:35:57+00:00,"4 Jan 22. Today is numerologically governed by 2.  The word I’m guided to focus on is Balance. Today, think about how u can balance your time and energy invested between work,  family &amp; time for self. https://t.co/A282fJcgaj

#SingaporeNumerologist #NumerologySG #sungoddesstarot https://t.co/MhhN2Bj83z",4 jan 22 today is numerologically governed by 2 the word im guided to focus on is balance today think about how u can balance your time and energy invested between work family and time for self,0.9705882352941176
58,159,2022-01-03 23:30:17+00:00,"A present from a best friend which accompanying me in many difficult times. We can’t meet but your spirit always with me.
Amitābha… ☺️ https://t.co/oDbqB2Vx2I",a present from a best friend which accompanying me in many difficult times we cant meet but your spirit always with me amitābha,0.9565217391304348
63,164,2022-01-03 23:28:16+00:00,"The EV movement is truly coming along well in Singapore. At the traffic lights, a Tesla M3SR+, a Hyundai Ioniq 5 and a BMW iX3",the ev movement is truly coming along well in singapore at the traffic lights a tesla m3sr a hyundai ioniq 5 and a bmw ix3,0.9090909090909091
71,172,2022-01-03 23:19:05+00:00,bro my shoes are so fucking big im literally stomping in them just to make them stay on,bro my shoes are so fucking big im literally stomping in them just to make them stay on,0.9444444444444444
72,173,2022-01-03 23:18:30+00:00,"It's such a depressing sight to see a Utd loss on a new year, first day back at work &amp; school. Oh well, breathe. #MUNWOL #MUFC_FAMILY",its such a depressing sight to see a utd loss on a new year first day back at work and school oh well breathe,0.9583333333333334
6,207,2022-01-04 23:53:24+00:00,Congratulations kerala is India's most educated and making terrorist state in india .,congratulations kerala is indias most educated and making terrorist state in india,0.9166666666666666
8,209,2022-01-04 23:50:44+00:00,Cloudy but the sun is trying to #peek @ Lorong Ah Soo Neighbourhood https://t.co/jTfmJv7akG,cloudy but the sun is trying to lorong ah soo neighbourhood,0.9090909090909091
16,217,2022-01-04 23:37:22+00:00,when i say i won’t tell anyone - it does not include my bestfriends 🤭,when i say i wont tell anyone it does not include my bestfriends,0.9230769230769231
21,222,2022-01-04 23:31:37+00:00,Thank god since I'm tanking anyway so this take will be buried safely in the timeline 😁🙏🏻,thank god since im tanking anyway so this take will be buried safely in the timeline,0.9375
27,228,2022-01-04 23:28:22+00:00,"GM. New habit, I want to stop taking nap after subuh.",gm new habit i want to stop taking nap after subuh,0.9090909090909091
29,230,2022-01-04 23:24:50+00:00,"Good alternative for nicknaming would be Sokovia, since it's a state in Europe, known to be the land of colonialists. Suffering from worse fate than real life ex Yugoslavia nations.",good alternative for nicknaming would be sokovia since its a state in europe known to be the land of colonialists suffering from worse fate than real life ex yugoslavia nations,0.9333333333333333
31,232,2022-01-04 23:23:10+00:00,"Actually...the very underlying idea of nicknaming a country with turmoil with ""Wakanda"", an imaginary utopian African nation fully utilizing their resources and free from colonialism (in which the reality, no nation from the continent is safe from) does sound racist tho 😐",actually the very underlying idea of nicknaming a country with turmoil with wakanda an imaginary utopian african nation fully utilizing their resources and free from colonialism in which the reality no nation from the continent is safe from does sound racist tho,0.9285714285714286
44,245,2022-01-04 22:54:46+00:00,"Tfw you woke up at 4.45am in order to report for work at 6.30am, saw the message sent at 5.45am (after shower + getting ready) that the reporting time has been changed to 2pm just before you book a cab. What a great start to my Wednesday.",tfw you woke up at 4 45am in order to report for work at 6 30am saw the message sent at 5 45am after shower getting ready that the reporting time has been changed to 2pm just before you book a cab what a great start to my wednesday,0.9761904761904762
58,259,2022-01-04 22:43:00+00:00,"@flitz_please Up2U..but no country ever successful booster their way out, not w/out other mitigation measures.",up2u but no country ever successful booster their way out not wout other mitigation measures,0.9285714285714286
65,266,2022-01-04 22:37:49+00:00,"@Khairykj You can't booster your way out of the pandemic w/out tying loose ends, @KKMPutrajaya needs to id undetected reservoir of infection esp among unregistered populations. Multi-level mitigation measure is needed to stop the pandemic.@maheshappannan.

In my2sen, #TRIIS is a failure.",you cant booster your way out of the pandemic wout tying loose ends needs to id undetected reservoir of infection esp among unregistered populations multi level mitigation measure is needed to stop the pandemic in my2sen is a failure,0.9736842105263158
76,277,2022-01-04 22:20:24+00:00,don’t know how many people i drunk texted to tell them where i am incase i died HAHAHAHA but i’m the mom of the group who will actually get my ass home safe,dont know how many people i drunk texted to tell them where i am incase i died hahahaha but im the mom of the group who will actually get my ass home safe,0.9393939393939394
84,285,2022-01-04 22:03:25+00:00,"5 Jan 22. Today is numerologically governed by 3.  The words I’m guided to focus on are Carpe Diem. Welcome the day with joy knowing that there’s so much u can do to live life positively and add value to others.

https://t.co/A282fJcgaj

#SingaporeNumerologist #sungoddesstarot https://t.co/zRdQ2jQAiC",5 jan 22 today is numerologically governed by 3 the words im guided to focus on are carpe diem welcome the day with joy knowing that theres so much u can do to live life positively and add value to others,0.9473684210526315
6,307,2022-01-05 23:57:30+00:00,"@utdreport @ChrisWheelerDM This guy is not suitable as a manager for a big football like Man Utd. What has he won, when was the last time he managed a big football club, or ever. Shocking the United board bought into this guy’s smooth talking abilities.👎",this guy is not suitable as a manager for a big football like man utd what has he won when was the last time he managed a big football club or ever shocking the united board bought into this guys smooth talking abilities,0.9767441860465116
