,id,date,rawContent,cleaned_content,english_relative_frequency
8,9,2022-01-01 23:57:52+00:00,@Delibans Bro!,bro,0.0
10,11,2022-01-01 23:57:41+00:00,Chale 😂😂😂 https://t.co/vdNq7Msop5,chale,0.0
56,57,2022-01-01 23:48:08+00:00,Eeeewww https://t.co/sKIPwMOAGy,eeeewww,0.0
73,74,2022-01-01 23:45:52+00:00,Sheldon p3 ahokyeky3 #BurnaVsShattaSpace,sheldon p3 ahokyeky3,0.0
76,77,2022-01-01 23:45:28+00:00,Dede hunu nkoaaa https://t.co/V45cMfowro,dede hunu nkoaaa,0.0
85,86,2022-01-01 23:44:10+00:00,@abenamagis eeii,eeii,0.0
86,87,2022-01-01 23:44:05+00:00,@____akos 🤣🤣🤣 seee!,seee,0.0
24,125,2022-01-02 23:51:05+00:00,@mcdizzzy Eiii Waec 🤣,eiii waec,0.0
53,154,2022-01-02 23:39:19+00:00,@franswagga @Anita__Akuffo Yieee 🥂,yieee,0.0
62,163,2022-01-02 23:35:21+00:00,Xmen 3 https://t.co/2k7O2u8J4J,xmen 3,0.0
18,219,2022-01-03 23:54:09+00:00,@al_Bert_ 😂😂 Danke,danke,0.0
19,220,2022-01-03 23:54:08+00:00,Lmfaooooo https://t.co/UYqU81vOn1,lmfaooooo,0.0
60,261,2022-01-03 23:39:25+00:00,@kwadwoskillful Wobleedi😂😂😂,wobleedi,0.0
67,268,2022-01-03 23:37:40+00:00,@_k_obby Bro mpanyinsem nkotee,bro mpanyinsem nkotee,0.0
12,313,2022-01-04 23:56:40+00:00,@mahn_yevu Ataya,ataya,0.0
22,323,2022-01-04 23:53:44+00:00,@quame_age @real_Richard21 ifb,ifb,0.0
25,326,2022-01-04 23:52:58+00:00,@Aboa_Banku1 @kingdacosty1 Eeeiii 🙈,eeeiii,0.0
27,328,2022-01-04 23:52:39+00:00,@Kayjnr10 @real_Richard21 ifb,ifb,0.0
34,335,2022-01-04 23:51:11+00:00,@__branath @Kayjnr10 @real_Richard21 ifb,ifb,0.0
68,369,2022-01-04 23:41:31+00:00,@__Onua @real_Richard21 ifb,ifb,0.0
91,392,2022-01-04 23:34:29+00:00,@alhaji_ckb @djan_07 Eeeii😂😂😂,eeeii,0.0
16,417,2022-01-05 23:55:18+00:00,@FelixMabro Factos,factos,0.0
94,495,2022-01-05 23:19:12+00:00,@SmallAxxe Smh,smh,0.0
19,520,2022-01-06 23:52:06+00:00,@GhPoliceService Piaaaawww,piaaaawww,0.0
24,525,2022-01-06 23:50:16+00:00,@__baffour @_Nylaaaaaaaa_ Yhh,yhh,0.0
28,529,2022-01-06 23:46:51+00:00,@AnfieldWatch Divock Origi,divock origi,0.0
45,546,2022-01-06 23:35:21+00:00,Hmmmmmmmm #Liqourose,hmmmmmmmm,0.0
90,591,2022-01-06 23:13:29+00:00,@SnrMannie Aswear herh 😂,aswear herh,0.0
