,id,date,rawContent,cleaned_content,english_relative_frequency
41,142,2022-01-02 23:43:43+00:00,@__baffour Adey kai paaa😌😂😂😂,adey kai paaa,0.3333333333333333
0,201,2022-01-03 23:59:52+00:00,@dima_goncalves Wird ganz einfach 💪🏽,wird ganz einfach,0.3333333333333333
62,663,2022-01-07 23:37:32+00:00,@LuvFcb10 Madrid vrs Celta,madrid vrs celta,0.3333333333333333
82,783,2022-01-08 23:06:30+00:00,Mmaa dodoɔ kunu. https://t.co/XN6QbhSkGb,mmaa dodo kunu,0.3333333333333333
30,831,2022-01-09 23:48:22+00:00,@sakyibeaofori1 @ani_ela_ Vawulence is overrated 🤣,vawulence is overrated,0.3333333333333333
25,926,2022-01-10 23:40:36+00:00,@Nhana_Kwamie @leewarr_en Fatozia nailed it 🔥🔥🔥🔥,fatozia nailed it,0.3333333333333333
34,1335,2022-01-14 23:41:38+00:00,Ayeka ampa ooo https://t.co/ufu9uDdks7,ayeka ampa ooo,0.3333333333333333
55,1356,2022-01-14 23:30:16+00:00,je m’appelle L’Etoile,je mappelle letoile,0.3333333333333333
55,1656,2022-01-17 23:29:18+00:00,@Komave Akwa wei woagyimi anaa mesee Mouna wonso wosee Munash. You no know Mouna for SSNIT hostel?,akwa wei woagyimi anaa mesee mouna wonso wosee munash you no know mouna for ssnit hostel,0.375
64,1765,2022-01-18 23:34:07+00:00,@kutu_mame Saa ong... Yoo....,saa ong yoo,0.3333333333333333
35,2036,2022-01-21 23:39:17+00:00,@Wanzaaam Ahh toh ogah 😆 😆,ahh toh ogah,0.3333333333333333
1,2102,2022-01-22 23:58:41+00:00,Leroy Dela Amematekpor😍😍 https://t.co/SnKCfkNnbo,leroy dela amematekpor,0.3333333333333333
73,2474,2022-01-25 23:17:30+00:00,Manso y3 d3 siin bibiaa,manso y3 d3 siin bibiaa,0.3333333333333333
62,2863,2022-01-29 23:10:47+00:00,Besos de Oro ... https://t.co/ACKOXFlFCU,besos de oro,0.3333333333333333
3,2904,2022-01-30 23:56:38+00:00,Kimetsu no Yaiba !!!!!!!!!!!!,kimetsu no yaiba,0.3333333333333333
46,3347,2022-02-03 23:40:01+00:00,Aboubakar  Aboubakar s3 asa😂😂😂,aboubakar aboubakar s3 asa,0.3333333333333333
75,3476,2022-02-04 23:24:00+00:00,C'mon king koong 🦍 https://t.co/OwbpKUFDDD,cmon king koong,0.3333333333333333
38,3639,2022-02-06 23:40:07+00:00,Mendy for BallonD'or https://t.co/TvVLSFutl4,mendy for ballondor,0.3333333333333333
44,3945,2022-02-09 23:26:15+00:00,I taya! Tsw,i taya tsw,0.3333333333333333
62,4063,2022-02-10 23:25:15+00:00,@JeSuisDAMN__ Congrats Ataa Maame,congrats ataa maame,0.3333333333333333
1,4202,2022-02-12 23:58:57+00:00,Cudi should gerrout,cudi should gerrout,0.3333333333333333
75,4276,2022-02-12 23:18:29+00:00,#ghana #qwekusthon #keepsupporting @ Penuel Temple - Nsawam https://t.co/J30l7sNFba,penuel temple nsawam,0.3333333333333333
61,4462,2022-02-14 23:27:41+00:00,@guy_ernst Sabato! Thanks bro,sabato thanks bro,0.3333333333333333
61,4962,2022-02-19 23:24:07+00:00,Ohemaa Martin anaaa? https://t.co/JIZgTUdNqD,ohemaa martin anaaa,0.3333333333333333
85,5286,2022-02-22 23:05:32+00:00,Haaay haaaaa aaaayyy emi Omo ope…. #Asake https://t.co/Tj6k6Ko103,haaay haaaaa aaaayyy emi omo ope,0.3333333333333333
