,id,date,rawContent,cleaned_content,english_relative_frequency
21,22,2022-01-01 23:55:27+00:00,Yie! Sheldon stray bullet😭😭😭😭,yie sheldon stray bullet,0.5
74,75,2022-01-01 23:45:37+00:00,😂 😂 Ah Fleeko https://t.co/OwDXEbuK3x,ah fleeko,0.5
96,97,2022-01-01 23:41:38+00:00,Pweedyella for GHAMRO President 🙌🏽,pweedyella for ghamro president,0.5
6,107,2022-01-02 23:58:46+00:00,@g00gle_FAiLeD Bro .. we play ky3 ooooo...herhh why?,bro we play ky3 ooooo herhh why,0.5
44,145,2022-01-02 23:42:59+00:00,@PaapaVersa E be Kwame Nsiah...,e be kwame nsiah,0.5
89,190,2022-01-02 23:23:58+00:00,@ghanayesu_ @shattawalegh @ghanayesu_  stupiid IDIOT! 😂 https://t.co/s04vUwSl6r,stupiid idiot,0.5
6,307,2022-01-04 23:58:54+00:00,@ewura__abena @AkosuaPheana Y3da nyame ase 😊,y3da nyame ase,0.5
7,308,2022-01-04 23:58:40+00:00,"🌚
.
.
.
.
.
#Burnaboy #KNUST Cristiano Dbee E-levy https://t.co/HM4CSIDDIO https://t.co/tQhwxzHLGE",cristiano dbee e levy,0.5
18,319,2022-01-04 23:55:26+00:00,@Anita__Akuffo Kafra wai,kafra wai,0.5
4,405,2022-01-05 23:58:44+00:00,Moet vaker het land me skin djoent,moet vaker het land me skin djoent,0.5714285714285714
5,406,2022-01-05 23:58:09+00:00,Mensen uit gh zijn top bambelaars. Ik weet het maar die hype is zo doeg je gaat zo toch pap geven😕,mensen uit gh zijn top bambelaars ik weet het maar die hype is zo doeg je gaat zo toch pap geven,0.5714285714285714
97,498,2022-01-05 23:18:19+00:00,@juicelegend 2019 what's braking,2019 whats braking,0.5
48,549,2022-01-06 23:32:22+00:00,He dey taya me waa herh https://t.co/e6KHt52vvY,he dey taya me waa herh,0.5
63,564,2022-01-06 23:25:25+00:00,Elite loooool https://t.co/vlKPqynOZu,elite loooool,0.5
3,604,2022-01-07 23:59:21+00:00,@chimmychongaa ms crysalot,ms crysalot,0.5
89,690,2022-01-07 23:30:37+00:00,@PrincesaAyesha Goodnight ayesha 🙁,goodnight ayesha,0.5
10,711,2022-01-08 23:51:47+00:00,Ah Charle 😂 https://t.co/5uF0WCiS7m,ah charle,0.5
30,731,2022-01-08 23:36:41+00:00,Masa woboa🤣 https://t.co/BoBLzKGJhY,masa woboa,0.5
34,735,2022-01-08 23:31:10+00:00,Nah Surfline https://t.co/2YR0oa2Jdi,nah surfline,0.5
42,743,2022-01-08 23:26:38+00:00,@SaddickAdams Overpaid underachievers,overpaid underachievers,0.5
94,795,2022-01-08 23:01:48+00:00,@nhyirab_ @_GR8MAN Bro? Chale sleep tight,bro chale sleep tight,0.5
34,835,2022-01-09 23:46:21+00:00,Cina Soul | Popcaan | Stonebwoy| Wise B | #MentorX #Drake #Davido #DANCEHALL https://t.co/3VmdmfkoD9,cina soul popcaan stonebwoy wise b,0.5
9,910,2022-01-10 23:52:58+00:00,@allenROCKZ_ Pierce Brosnan,pierce brosnan,0.5
16,917,2022-01-10 23:47:29+00:00,Chance The Rapper | Meek Mills| Dede Ayew | Essien| Ronaldo | https://t.co/3VmdmfkoD9,chance the rapper meek mills dede ayew essien ronaldo,0.5555555555555556
36,937,2022-01-10 23:33:20+00:00,@DrOlufunmilayo Werey wan give birth to drake... Alaye jaraeh Nisha 😂,werey wan give birth to drake alaye jaraeh nisha,0.5555555555555556
57,958,2022-01-10 23:27:06+00:00,@KingLuckyJnr1 @ani_berny @Nsukka_okpa Kai now.. 😂 ma gbe isheleh detah now 😂,kai now ma gbe isheleh detah now,0.5714285714285714
61,962,2022-01-10 23:26:20+00:00,Woy3 great forken!!!!! https://t.co/1PVx4nDsrS,woy3 great forken,0.5
81,982,2022-01-10 23:17:53+00:00,@dhatsugar @iamtha_carter Eeeh Ghana 🇬🇭 😆,eeeh ghana,0.5
87,988,2022-01-10 23:14:19+00:00,@DAt_EweGal Broken heart 💔 paah nie,broken heart paah nie,0.5
10,1011,2022-01-11 23:46:03+00:00,@kbtheII Ebi serious big bro,ebi serious big bro,0.5
37,1038,2022-01-11 23:30:10+00:00,@adomaa_music Ohemaa aden?,ohemaa aden,0.5
78,1079,2022-01-11 23:02:16+00:00,@Olamide Baba mili⚓️💛,baba mili,0.5
81,1082,2022-01-11 23:01:52+00:00,Congrats Opoofo. @opoofo https://t.co/rjAZfDFSDa,congrats opoofo,0.5
89,1090,2022-01-11 22:59:48+00:00,@NanaAdwoaP__ Abotare please.,abotare please,0.5
8,1109,2022-01-12 23:53:20+00:00,@jhonbrizky13 ...nasa mayroon..,nasa mayroon,0.5
12,1113,2022-01-12 23:51:49+00:00,@KalyGains @chosenyesuba ifb asap,ifb asap,0.5
13,1114,2022-01-12 23:51:45+00:00,"🤣🤣🤣🤣🤣🤣
Oh sheeeeet https://t.co/6C4KJZk9Rj",oh sheeeeet,0.5
52,1153,2022-01-12 23:39:26+00:00,@quasimufasa Champion Mufasa🙌,champion mufasa,0.5
75,1176,2022-01-12 23:32:22+00:00,@Koffy_9 Oh bro. 😔,oh bro,0.5
