,id,date,rawContent,cleaned_content,english_relative_frequency
5,6,2022-01-01 23:58:44+00:00,@griff__00 Bro! We be too relaxed for this side! We make am small then we relax,bro we be too relaxed for this side we make am small then we relax,0.9333333333333333
11,12,2022-01-01 23:57:40+00:00,Okay so make king promise start dey use Egusi and amala for tracks inside???,okay so make king promise start dey use egusi and amala for tracks inside,0.9285714285714286
12,13,2022-01-01 23:56:32+00:00,"I’ll post a lot this year. 
iMean pictures of myself 😁",ill post a lot this year imean pictures of myself,0.9
30,31,2022-01-01 23:53:36+00:00,"Exactly!! Shatta made him in his image and likeness and breathe life into him, go on..... https://t.co/v2VNEqSCIu",exactly shatta made him in his image and likeness and breathe life into him go on,0.9375
38,39,2022-01-01 23:51:26+00:00,"We chop the Xmas and new yr finish biaa .
Now let's endure the 47 days in January",we chop the xmas and new yr finish biaa now lets endure the 47 days in january,0.9375
45,46,2022-01-01 23:49:53+00:00,"@shattawalegh The question mark after the ""ur modaaa"" nu be what?.. go school, you say no!",the question mark after the ur modaaa nu be what go school you say no,0.9333333333333333
52,53,2022-01-01 23:48:39+00:00,"At this point we’re repeating ourselves and them niggas wanna stay stupid, so let them lmao https://t.co/WGp6SKBIOl",at this point were repeating ourselves and them niggas wanna stay stupid so let them lmao,0.9375
61,62,2022-01-01 23:47:33+00:00,"My team and iJust wrapped up our first two tours for 2022! 🤩

This year, we pray for strength to do better than last year. We did 44 group tours last year. Let’s see how many we can do this year. 🙏🏾 https://t.co/OuDm6uHNEG",my team and ijust wrapped up our first two tours for 2022 this year we pray for strength to do better than last year we did 44 group tours last year lets see how many we can do this year,0.9736842105263158
63,64,2022-01-01 23:46:40+00:00,Please we dont want peace we want vawulence . Thank you 🤝 https://t.co/lyZEpulaci,please we dont want peace we want vawulence thank you,0.9
66,67,2022-01-01 23:46:35+00:00,I’m just sad for the table Sheldon has been hitting,im just sad for the table sheldon has been hitting,0.9
67,68,2022-01-01 23:46:35+00:00,@eldem__ @kofiklu__ The system back home dey try kill them chale. That thing go change you,the system back home dey try kill them chale that thing go change you,0.9285714285714286
84,85,2022-01-01 23:44:23+00:00,@SomtoSocial Why are you trying to cause fear and panic and instigate something which won’t ever happen. We are brothers and we love each other GH&amp;NGA,why are you trying to cause fear and panic and instigate something which wont ever happen we are brothers and we love each other ghandnga,0.96
22,123,2022-01-02 23:52:03+00:00,"@DimejiEgbeyemi @victorosimhen9 If there was a problem with it then his manager would have said something. The manager inspects all his players,  especially the main players. He doesn't need you to tell him how to run his page.  The people paying his salary haven't complained.",if there was a problem with it then his manager would have said something the manager inspects all his players especially the main players he doesnt need you to tell him how to run his page the people paying his salary havent complained,0.9767441860465116
28,129,2022-01-02 23:49:10+00:00,@DimejiEgbeyemi @victorosimhen9 A lot of Brazilian stars post shit.. Even his teammate mertens posts funny comments that others deem derogatory. Just say you don't know.  You are talking out your arse. Many footballers post freely and even celebrities like rihanna and Co post memes regularly.,a lot of brazilian stars post shit even his teammate mertens posts funny comments that others deem derogatory just say you dont know you are talking out your arse many footballers post freely and even celebrities like rihanna and co post memes regularly,0.9767441860465116
30,131,2022-01-02 23:48:21+00:00,"@AdamaTrd37 won’t be bad for the wings that will make @Michailantonio an easy striker for scoring 

Get it happen Moyes we ready",wont be bad for the wings that will make an easy striker for scoring get it happen moyes we ready,0.95
46,147,2022-01-02 23:42:48+00:00,"When an Aquarius starts Aquariusing, Satan himself sits down and take notes.😈🖤💢 @ Accra, Ghana https://t.co/tVVBxevAO3",when an aquarius starts aquariusing satan himself sits down and take notes accra ghana,0.9285714285714286
48,149,2022-01-02 23:41:53+00:00,@ghanayesu_ @AlkalineBack Do you have sense at all or maybe not lol you fuul like chewing gum 😂,do you have sense at all or maybe not lol you fuul like chewing gum,0.9333333333333333
68,169,2022-01-02 23:33:37+00:00,You know what is suprising about lydia forson’s tweet? The fact that they talked gently and even tho he didnt agree he listened!! IF IT WAS ANOTHER PERSON that had the rape allegations and issues she would not white coat this!! Well its her friend,you know what is suprising about lydia forsons tweet the fact that they talked gently and even tho he didnt agree he listened if it was another person that had the rape allegations and issues she would not white coat this well its her friend,0.9777777777777777
92,193,2022-01-02 23:23:34+00:00,I’m soooo waved I haven’t snapped apologies but the last hour was a movie.,im soooo waved i havent snapped apologies but the last hour was a movie,0.9285714285714286
8,209,2022-01-03 23:57:51+00:00,"I’m about to do an all night, just downloading anime series nkoaa till daybreak 😅 https://t.co/j44NVc4K1x",im about to do an all night just downloading anime series nkoaa till daybreak,0.9285714285714286
33,234,2022-01-03 23:49:02+00:00,@rg_gyamfi @SaddickAdams You guys said he was lucky. And I'm asking if pep had done the same all the tabloids and the press would be shouting best in he world. Pep himself admitted he won 2 ucls because if Messi but you guys said CR7 won it for Zidane. isn't this double standards?,you guys said he was lucky and im asking if pep had done the same all the tabloids and the press would be shouting best in he world pep himself admitted he won 2 ucls because if messi but you guys said cr7 won it for zidane isnt this double standards,0.9387755102040817
39,240,2022-01-03 23:46:37+00:00,"@qadirahx “Ghanas role in slave trade?” Lmaoo I don’t blame African Americans, the only place they get to learn actual African history is on TikTok and Twitter",ghanas role in slave trade lmaoo i dont blame african americans the only place they get to learn actual african history is on tiktok and twitter,0.9230769230769231
43,244,2022-01-03 23:44:20+00:00,"But How can you call a rapist and talk for hours after you come here telling us. What again are you talking about,Lydia forson",but how can you call a rapist and talk for hours after you come here telling us what again are you talking aboutlydia forson,0.9166666666666666
71,272,2022-01-03 23:36:05+00:00,@I_manuel_ @97HassanM @LFC 🤣🤣 anodey trust ma forward line to the extent say ago accept Hazard back 😭,anodey trust ma forward line to the extent say ago accept hazard back,0.9230769230769231
74,275,2022-01-03 23:36:00+00:00,"Hmmmm! Madrid and Man U, I no go talk anything !",hmmmm madrid and man u i no go talk anything,0.9
54,355,2022-01-04 23:45:50+00:00,Hearts of Oak loan Congolese Defender Randy Ovouka to American club New Mexico United,hearts of oak loan congolese defender randy ovouka to american club new mexico united,0.9285714285714286
58,359,2022-01-04 23:43:57+00:00,"A UX designer is responsible for the overall experience of the user, understands the user, and makes contributions that improve the user's experience while the UI designer is responsible for visually representing concepts and ideas of the interface. Good UI is self-explanatory.",a ux designer is responsible for the overall experience of the user understands the user and makes contributions that improve the users experience while the ui designer is responsible for visually representing concepts and ideas of the interface good ui is self explanatory,0.9767441860465116
63,364,2022-01-04 23:42:39+00:00,@Trumu_T3dwaa I no go that funeral. Me k) gye de3n w) h),i no go that funeral me k gye de3n w h,0.9
64,365,2022-01-04 23:42:28+00:00,"Charley me already i no dey buy plenty data put ma own top again, the most i dey buy be 45gig as dem add extra Charge dier back to 50gh(5gig) https://t.co/81g3DIhqHe",charley me already i no dey buy plenty data put ma own top again the most i dey buy be 45gig as dem add extra charge dier back to 50gh 5gig,0.9642857142857143
76,377,2022-01-04 23:38:56+00:00,When dem dey pull up? I wan introduce myself as TA https://t.co/UsiKM1gDOv,when dem dey pull up i wan introduce myself as ta,0.9090909090909091
86,387,2022-01-04 23:36:29+00:00,@geraldBlind14 @1ManUnitedNews @ChrisWheelerDM The boys are spoiling the team .. Ralf should be bold and bench most of them and play the serious ones .. 3mmoa saa n) .. Mtchewwwwww,the boys are spoiling the team ralf should be bold and bench most of them and play the serious ones 3mmoa saa n mtchewwwwww,0.9565217391304348
7,408,2022-01-05 23:57:24+00:00,"@Whodeknee Dry bread with the glizzy, that’s a crime on humanity",dry bread with the glizzy thats a crime on humanity,0.9
10,411,2022-01-05 23:56:58+00:00,"Oh hell naw😂😂😂
For someone who has watched and rewatched both several times, hell naw. 😂 https://t.co/EnogOvhbJu",oh hell naw for someone who has watched and rewatched both several times hell naw,0.9333333333333333
17,418,2022-01-05 23:55:17+00:00,@lifeofnarisha I always contact customer service and get my money back if it’s not next day it’s not me you’re taking the piss with,i always contact customer service and get my money back if its not next day its not me youre taking the piss with,0.9565217391304348
36,437,2022-01-05 23:48:00+00:00,"Ahead of the #AFCON2021, #Villarreal and #Nigeria winger Samuel Chukwueze being fortified with prayers by mother.

Goodness and Mercies shall follow you you son.

GREAT. https://t.co/PARaCNQGsX",ahead of the and winger samuel chukwueze being fortified with prayers by mother goodness and mercies shall follow you you son great,0.9545454545454546
45,446,2022-01-05 23:41:49+00:00,"One Day,Some Day We will all Have what we Prayed For 🕊✊🙏...",one daysome day we will all have what we prayed for,0.9090909090909091
59,460,2022-01-05 23:33:44+00:00,@Pebble_ss_ @Am_Blaque @yrnrgee00 E shock u lol tell me erh let's do small gossip 🤣,e shock u lol tell me erh lets do small gossip,0.9090909090909091
76,477,2022-01-05 23:26:44+00:00,"As my birthday falls today, I recounted my journey from 2010-2022 in the inky fraternity beginning from Ghana base Radio through to Joy FM and now with Pan African Television.
I deeply acknowledge the invaluable contribution of all who coached and mentored me to get this far. https://t.co/SOt9W5rk1A",as my birthday falls today i recounted my journey from 2010 2022 in the inky fraternity beginning from ghana base radio through to joy fm and now with pan african television i deeply acknowledge the invaluable contribution of all who coached and mentored me to get this far,0.9347826086956522
85,486,2022-01-05 23:24:37+00:00,With @MTNGhana New Turbonet Prices Don't be surprised if you see boys selling their Devices,with new turbonet prices dont be surprised if you see boys selling their devices,0.9285714285714286
87,488,2022-01-05 23:24:16+00:00,Im really leaving my home 🥲🥲 someone take me off this flighttttttt,im really leaving my home someone take me off this flighttttttt,0.9090909090909091
4,505,2022-01-06 23:58:20+00:00,"Wow and you call this slightly? In this era of economic hardship?
Well, I found a better alternative which is @SurflineGH’s data deals as compared to your turbonet offers https://t.co/tKLnh32HZD https://t.co/Z83PytOZkL",wow and you call this slightly in this era of economic hardship well i found a better alternative which is s data deals as compared to your turbonet offers,0.9655172413793104
18,519,2022-01-06 23:52:20+00:00,I actually don’t understand why we are all acting like Buju’s version of Peru isn’t the best.,i actually dont understand why we are all acting like bujus version of peru isnt the best,0.9411764705882353
