,id,date,rawContent,cleaned_content,english_relative_frequency
21,1422,2022-01-15 23:43:42+00:00,@iamNotime Hahahaha aswear king herrrrrrrrr SLAYQUEEN 🙏🙏🙏💪💪💪🌟🌟🌟🌍🌍🌍🔥🔥🔥🔥🔥🔥,hahahaha aswear king herrrrrrrrr slayqueen,0.2
31,1432,2022-01-15 23:38:48+00:00,@Akosuah_T Aswear king herrrrrrrrr SLAYQUEEN 🙏🙏🙏💪💪💪🌟🌟🌟🌍🌍🌍🔥🔥🔥🔥🔥🔥,aswear king herrrrrrrrr slayqueen,0.25
29,2030,2022-01-21 23:42:01+00:00,@Wanzaaam Kana gudu ogah 😂 bazaka iya ba kenan,kana gudu ogah bazaka iya ba kenan,0.2857142857142857
91,2392,2022-01-24 23:15:50+00:00,Herh Juve get Vlahovic?? Eii,herh juve get vlahovic eii,0.2
89,3490,2022-02-04 23:15:37+00:00,Dem figa idey floor🤣🤣 https://t.co/ydHMLLFJ5S,dem figa idey floor,0.25
33,3534,2022-02-05 23:38:02+00:00,"Eskiden okuldan kaçmak için tebeşir tozu yutar ve ateşlenilirdi. ""Mağdur edebiyatı"" yapılırdı.
 ""Doğru eve"" derdi öğretmen.
Tweet bu kadar.
Bi art niyet aramayın :)",eskiden okuldan kaçmak için tebeşir tozu yutar ve ateşlenilirdi mağdur edebiyatı yapılırdı doğru eve derdi öğretmen tweet bu kadar bi art niyet aramayın,0.2608695652173913
37,5538,2022-02-25 23:44:57+00:00,"@THEYAMS Sarkodie 🇬🇭 
EL 🇬🇭 
ponobiom 🇬🇭 
Eno barony 🇬🇭 
Medikal 🇬🇭 
Askia  🇨🇲 
Olamide 🇳🇬",sarkodie el ponobiom eno barony medikal askia olamide,0.25
70,6871,2022-03-10 23:08:53+00:00,Jaaay sanay bibioo...! Hahaha,jaaay sanay bibioo hahaha,0.25
48,7749,2022-03-19 23:37:07+00:00,Medikal sef dey mia olamide https://t.co/1S5aQCGUBQ,medikal sef dey mia olamide,0.2
44,7945,2022-03-21 23:38:58+00:00,"@Efua_1122 Eii
Wo maame dawase",eii wo maame dawase,0.25
32,8833,2022-03-30 23:44:46+00:00,dandizzy &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; davolee. Period!!!,dandizzy gtgtgtgtgtgtgtgtgtgtgtgtgtgt davolee period,0.25
14,9015,2022-04-01 23:50:24+00:00,@Jason_gh1 Akwadaaa mp3 abrewa t********3 saaaaa ad3n 🤣🤣🤣🤣,akwadaaa mp3 abrewa t 3 saaaaa ad3n,0.25
5,10206,2022-04-13 23:50:47+00:00,Chale Kanye ruined KMSA,chale kanye ruined kmsa,0.25
60,10661,2022-04-17 23:27:50+00:00,"@Mrs_Officer1 Herrh, you’re warned w’ate! 😂🤣",herrh youre warned wate,0.25
85,11886,2022-04-29 23:15:16+00:00,Sumpunini kakraa Odo kakraaa #sumpunini,sumpunini kakraa odo kakraaa,0.25
63,12164,2022-05-02 23:28:40+00:00,@KillQupid_ Hahaha mada awie dedaada,hahaha mada awie dedaada,0.25
55,12456,2022-05-05 23:27:43+00:00,@mznaaribeiro @Ga_Spaces Shidaa  GaNyo bi awula kpakpako ❤️,shidaa ganyo bi awula kpakpako,0.2
75,12576,2022-05-06 23:37:19+00:00,Gambo ni nkwasia vhim 😂😅 https://t.co/YXljNZgmOl,gambo ni nkwasia vhim,0.25
10,13011,2022-05-11 23:56:39+00:00,Bledsoe &gt;&gt;&gt;&gt; Jrue Holiday,bledsoe gtgtgtgt jrue holiday,0.25
65,13466,2022-05-15 23:34:21+00:00,"@_kayohefaye Daabi
That’s edwuma hunu",daabi thats edwuma hunu,0.25
19,14020,2022-05-21 23:49:30+00:00,@demon_770 @ImAboagye @gyaigyimii 3po koraa nsuo t) gumu,3po koraa nsuo t gumu,0.25
