,id,date,rawContent,cleaned_content,english_relative_frequency
1,2,2022-01-01 23:59:40+00:00,Ei wenne slight moan that,ei wenne slight moan that,0.6
26,27,2022-01-01 23:54:13+00:00,Rondo mom paa  dier herh🤣🤣🤣 https://t.co/7kmqru4aYM,rondo mom paa dier herh,0.6
36,37,2022-01-01 23:51:40+00:00,"Le seul et unique GOAT du rap galsen 💯💯
Bagn bagn beug https://t.co/BMN04CYZ6H",le seul et unique goat du rap galsen bagn bagn beug,0.6363636363636364
43,44,2022-01-01 23:50:05+00:00,@broken_heart490 @Mhaame_Jayne Ano see npo 💔😂😂😂,ano see npo,0.6666666666666666
65,66,2022-01-01 23:46:37+00:00,Bondai is very overrated. But I love y’all.,bondai is very overrated but i love yall,0.625
20,121,2022-01-02 23:53:04+00:00,@mrkorsogyimi @ghanayesu_ Korso gyimi na ibi that go kill una 😂,korso gyimi na ibi that go kill una,0.625
94,195,2022-01-02 23:22:58+00:00,@gyaigyimii Wo kwasia line,wo kwasia line,0.6666666666666666
48,249,2022-01-03 23:43:04+00:00,@miss_essah Eeei you lie,eeei you lie,0.6666666666666666
57,258,2022-01-03 23:40:27+00:00,"@pan_phord @__liptonia @fiifi_kwabs @Scripp_T Wofaase, this convo dier PG oo😂😂😂",wofaase this convo dier pg oo,0.6666666666666666
80,281,2022-01-03 23:35:20+00:00,@MatthewAnton1 @ArtReagan5 @iMesh72 @MoSalah It’s annoying bruv,its annoying bruv,0.6666666666666666
89,290,2022-01-03 23:33:06+00:00,"Happy Birthday, man.AVEYIME DROGBA https://t.co/rfUS9HkHgz",happy birthday man aveyime drogba,0.6
23,324,2022-01-04 23:53:37+00:00,"Adey beg😂😂😂😂
Areally dey beg https://t.co/ba9xSOIZ2u",adey beg areally dey beg,0.6
78,379,2022-01-04 23:38:28+00:00,Niggas fool oo 😂😂😂 https://t.co/nLYwNJ8yMF,niggas fool oo,0.6666666666666666
99,400,2022-01-04 23:32:54+00:00,@AkuokoAbraham @MichaelAbuah_ @gyaigyimii 😂😂😂 Agenda my preymaen 🤲,agenda my preymaen,0.6666666666666666
64,465,2022-01-05 23:30:43+00:00,@kecheglobal Eiiii my bosses,eiiii my bosses,0.6666666666666666
82,483,2022-01-05 23:25:27+00:00,Rydee everybody ein whatsapp account be business account ei,rydee everybody ein whatsapp account be business account ei,0.6666666666666666
87,588,2022-01-06 23:13:57+00:00,@DaliyaNava Double cheeked up,double cheeked up,0.6666666666666666
14,615,2022-01-07 23:55:54+00:00,@anthonybrain_gh Ego be bro,ego be bro,0.6666666666666666
