,id,date,rawContent,cleaned_content,english_relative_frequency
4,5,2022-01-01 23:58:45+00:00,4 years no hit. Everyday somebody’s mother. Ooh Nii 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️ https://t.co/BSV5C4vViu,4 years no hit everyday somebodys mother ooh nii,0.875
14,15,2022-01-01 23:56:25+00:00,Is shatta still chatting shit ?,is shatta still chatting shit,0.8
17,18,2022-01-01 23:55:58+00:00,"I'm loving today 1st January 2022
A lovely start big ups to @shattawalegh and @burnaboy 
Vawulence...! Vawulence...!
#danzaconme 
#HarryPotter20thAnniversary 
#",im loving today 1st january 2022 a lovely start big ups to and vawulence vawulence,0.8461538461538461
20,21,2022-01-01 23:55:37+00:00,Aaaaahhhhhh @ksheldongh dey hear am again,aaaaahhhhhh dey hear am again,0.8
25,26,2022-01-01 23:54:33+00:00,"Broooooo 
Someone said Burna boy knew his album was going to blow so he didn’t include any Ghanaian 😂😂😂 https://t.co/W9eXn05xz9",broooooo someone said burna boy knew his album was going to blow so he didnt include any ghanaian,0.8888888888888888
34,35,2022-01-01 23:51:57+00:00,@dat4renaboy Chale talk your mind eh ? 😩,chale talk your mind eh,0.8
39,40,2022-01-01 23:51:13+00:00,@shattawalegh Herrrr Wale get mouth Oo Ei. You @burnaboy come stand your face rydee you go berg for help,herrrr wale get mouth oo ei you come stand your face rydee you go berg for help,0.8235294117647058
47,48,2022-01-01 23:49:14+00:00,He say hello good evening aboa 😂😂,he say hello good evening aboa,0.8333333333333334
70,71,2022-01-01 23:45:59+00:00,Just posted a photo @ Adabraka https://t.co/vHg0ZiWAGG,just posted a photo adabraka,0.8
72,73,2022-01-01 23:45:54+00:00,Good. Chelsea won trophies without him https://t.co/gjoDJ44bTL,good chelsea won trophies without him,0.8333333333333334
80,81,2022-01-01 23:45:03+00:00,"@benjie112 @shattawalegh Wetin concern Jesus?
From his place to his godfather",wetin concern jesus from his place to his godfather,0.8888888888888888
89,90,2022-01-01 23:43:26+00:00,@eldem__ Bro! It’s so motivating man,bro its so motivating man,0.8
12,113,2022-01-02 23:54:23+00:00,@Ekitipikin @Jontech_tips Abeg let him post fr here😭,abeg let him post fr here,0.8333333333333334
26,127,2022-01-02 23:50:50+00:00,Anybody available for Fifa 22 online game? Ps4,anybody available for fifa 22 online game ps4,0.8333333333333334
38,139,2022-01-02 23:44:39+00:00,@ghanayesu_ Okay show location so we meet with your gang around you lol nbs running for you aswear 😂 toy yesu 🧸,okay show location so we meet with your gang around you lol nbs running for you aswear toy yesu,0.8947368421052632
40,141,2022-01-02 23:43:53+00:00,Moreover shatta has lied soo many times on people,moreover shatta has lied soo many times on people,0.8888888888888888
56,157,2022-01-02 23:36:53+00:00,@_astridwilson I would also like to know if the banku is ready and what you're serving it with,i would also like to know if the banku is ready and what youre serving it with,0.8823529411764706
57,158,2022-01-02 23:36:41+00:00,@blacksaiba @shattawalegh Him don tire me sef,him don tire me sef,0.8
80,181,2022-01-02 23:27:29+00:00,"Just posted a photo @ New Fadama, Accra https://t.co/yCy5lMaskJ",just posted a photo new fadama accra,0.8571428571428571
87,188,2022-01-02 23:24:24+00:00,"if you have nothing sensible to say about this shatta and burna thing Charley just shut up 
Irritating asses 🖕🏽",if you have nothing sensible to say about this shatta and burna thing charley just shut up irritating asses,0.8947368421052632
90,191,2022-01-02 23:23:58+00:00,@WahabJr07 @GhanamanTips Follow the blue icon bro https://t.co/Gund6xsOck,follow the blue icon bro,0.8
93,194,2022-01-02 23:23:13+00:00,Welp looks like nobody’s picking up their phone,welp looks like nobodys picking up their phone,0.875
12,213,2022-01-03 23:56:26+00:00,@official_gavnah @ghanayesu_ You can't tell me hort to do,you cant tell me hort to do,0.8571428571428571
22,223,2022-01-03 23:53:18+00:00,@I_manuel_ @97HassanM @LFC 🤣🤣.. ie hard ooo.. we get plenty forwards.  Buh dem all no fir give we 10 goals a season.. 10 ooo!! 10! Smh!,ie hard ooo we get plenty forwards buh dem all no fir give we 10 goals a season 10 ooo 10 smh,0.8421052631578947
30,231,2022-01-03 23:49:52+00:00,how are you hoeless in a hoe generation?,how are you hoeless in a hoe generation,0.875
32,233,2022-01-03 23:49:38+00:00,"@pris_scaa Soften your heart small, you'll be fine",soften your heart small youll be fine,0.8571428571428571
59,260,2022-01-03 23:39:27+00:00,"@daakyehene_oti @3SportsGh I dey shock sef....
Wanna FA everything be someway o

eeii 
Do uve to play outside Ghana to be noticed?

Tweeeaaa.",i dey shock sef wanna fa everything be someway o eeii do uve to play outside ghana to be noticed tweeeaaa,0.8095238095238095
