,id,date,rawContent,cleaned_content,english_relative_frequency
3,496,2022-01-18 13:57:49+00:00,"আবার মুক্ত হবো আমি,
হবো বাধাহীন আকাশ, 
চিরসবুজ আমি,
প্রাণ ভরে নেব শ্বাস। @ Kaptai Proshanti Park https://t.co/bIcqKY9Shk",kaptai proshanti park,0.3333333333333333
20,725,2022-01-27 08:44:25+00:00,"Kamaal kartehe khuda ne, Kisi ki khane ke Liye ak ruti be nahin https://t.co/PgwJ0L4AFQ",kamaal kartehe khuda ne kisi ki khane ke liye ak ruti be nahin,0.3076923076923077
1,851,2022-02-02 20:45:08+00:00,"#bandarban_trip_2020 @ Megla Resort, Bandarban https://t.co/AT5dhkplfR",megla resort bandarban,0.3333333333333333
33,1028,2022-02-08 06:23:31+00:00,@nafisakml Baap ka beeeta,baap ka beeeta,0.3333333333333333
18,1102,2022-02-11 11:25:45+00:00,"#Untitled...!!!
BPL
Johur Ahmed Chowdhury Stadium
Chattogram,Bangladesh 
Monday 
27 November,2017
Click : Sidney @ johur ahemmed chy.stadium,Chittagong https://t.co/7hJK0PzfA3",bpl johur ahmed chowdhury stadium chattogrambangladesh monday 27 november2017 click sidney johur ahemmed chy stadiumchittagong,0.38461538461538464
11,1254,2022-02-16 12:06:17+00:00,"@Mahi__456 Bolnaa bahut accha hain likin, Karna utni aasan nehin",bolnaa bahut accha hain likin karna utni aasan nehin,0.3333333333333333
15,1347,2022-02-19 09:32:02+00:00,@Loving4bird Shishir Kumar pabna,shishir kumar pabna,0.3333333333333333
9,1615,2022-03-01 17:44:12+00:00,@ZoomTV Karlo na Saadi,karlo na saadi,0.3333333333333333
19,2289,2022-03-22 08:00:13+00:00,"Srzq https://ew.copsmf/tv/emily-sjpßaris-season-2-lily-c§ has r
KkOvş7§g2
Tyollinsw- skfentertainmentweekly_entertainréwmentweekly&amp;utdtm_co
ntent=new&amp;utm_medium=social&amp;utm_source=https://t.co/QjQpHhxeSR&amp;utm_term=6192a151ea82b400012e3b87",srzq has r kkovş7g2 tyollinsw skfentertainmentweeklyentertainréwmentweeklyandutdtmco ntentnewandutmmediumsocialandutmsource,0.3333333333333333
35,2366,2022-03-24 04:49:59+00:00,Jannat @ Foy's Lake https://t.co/fdGefVAlBk,jannat foys lake,0.3333333333333333
12,2453,2022-03-27 15:25:25+00:00,Leader Helal Akbar Chowdhury Babor vai. https://t.co/gungYdUzqD,leader helal akbar chowdhury babor vai,0.3333333333333333
23,2683,2022-04-03 05:03:00+00:00,RIP Estelle Costanza!,rip estelle costanza,0.3333333333333333
6,2958,2022-04-14 16:58:12+00:00,Biraz da gülücük 😊 https://t.co/pPvjD9QwtT,biraz da gülücük,0.3333333333333333
6,3136,2022-04-21 20:57:06+00:00,With mountrainer Bubly @ Nil Digonto Bandorban https://t.co/53F9DA1Eey,with mountrainer bubly nil digonto bandorban,0.3333333333333333
13,3497,2022-05-03 13:03:39+00:00,Eid Mobarak...... ❣️ @ নাঙ্গলমোড়া〔Nangalmora〕 https://t.co/0GrmLN7elX,eid mobarak nangalmora,0.3333333333333333
29,3513,2022-05-03 05:36:18+00:00,মাননীয় শিক্ষা উপ মন্ত্রী চট্টলরত্ন আমাদের নেতা ব্যারিষ্টার Mohibul Hassan Chowdhoury নওফেল এমপি মহোদয় সাথে ঈদের শুভেচ্ছা বিনিময়। https://t.co/NluyP0tdQW,mohibul hassan chowdhoury,0.3333333333333333
14,3848,2022-05-14 09:25:35+00:00,আল্লামা কুতুব উদ্দিন আর নেই !! মাওঃ আবুল কালাম আজাদ আজহারী ।। Abul Kalam... https://t.co/6XBjr5sr3U via @YouTube,abul kalam via,0.3333333333333333
20,3854,2022-05-14 05:57:33+00:00,"Kaptai Lake❤
#kaptai #kaptailake #lakeview @ Kaptai Lake, Kaptai, Chattogram https://t.co/Ma4vzdjvjd",kaptai lake kaptai lake kaptai chattogram,0.3333333333333333
