,id,date,rawContent,cleaned_content,english_relative_frequency
45,46,2022-01-01 05:28:12+00:00,"Despite the fact that celebrating New Year's Eve is restricted due to the new Covid version. We've witnessed how some of our educated youth defied the rules and gathered to celebrate the new year. You are ringing in the New Year with fireworks, which caused annoyance to others.",despite the fact that celebrating new years eve is restricted due to the new covid version weve witnessed how some of our educated youth defied the rules and gathered to celebrate the new year you are ringing in the new year with fireworks which caused annoyance to others,0.9791666666666666
46,47,2022-01-01 05:17:39+00:00,"Happy New Year 2022.

Let us try to Conserve Nature,Restore Forest to mitigate Climate change scenarios during upcoming 2022.",happy new year 2022 let us try to conserve naturerestore forest to mitigate climate change scenarios during upcoming 2022,0.9411764705882353
7,64,2022-01-02 18:08:47+00:00,"I've seen girls modeling in western attire and posting status updates by posting a photo of Janamaz with the tagline ""here is where issues vanish"". Come on, if you want to practice Islam, you should do so properly. This kind of acting is extremely amusing.",ive seen girls modeling in western attire and posting status updates by posting a photo of janamaz with the tagline here is where issues vanish come on if you want to practice islam you should do so properly this kind of acting is extremely amusing,0.9555555555555556
15,130,2022-01-03 07:22:14+00:00,"I'm sure you people mind your own business. But, dude, why do you post so much? What you're attempting to demonstrate by sharing 10-15 stories per day (most of the person I came accross post 10-15) https://t.co/Fp273DVVG0",im sure you people mind your own business but dude why do you post so much what youre attempting to demonstrate by sharing 10 15 stories per day most of the person i came accross post 10 15,0.9411764705882353
21,136,2022-01-03 05:38:57+00:00,"I've seen a lot of football fans and their fervor. However, this is a BTS fan. Why do they post status updates and stories every day? Is it because they want to show the world that they are ""classy"" because they are BTS fans? sick of seeing BTS fans' posts and stories.#ShittyLife",ive seen a lot of football fans and their fervor however this is a bts fan why do they post status updates and stories every day is it because they want to show the world that they are classy because they are bts fans sick of seeing bts fans posts and stories,0.9423076923076923
23,138,2022-01-03 04:13:40+00:00,Ms Daphene Halim teaching the Kindergarten section students how to correctly use a fork and a spoon when having their meal. @ Sunshine Grammar School https://t.co/qVVp7pU4EK,ms daphene halim teaching the kindergarten section students how to correctly use a fork and a spoon when having their meal sunshine grammar school,0.9166666666666666
24,165,2022-01-04 04:44:16+00:00,You prayed for her and wished her well on whatever occasion. And she told you to pray for her and the person with whom she is dating so that they can spend the rest of their lives together. You've found yourself in a scenario where you're unsure of what to do.,you prayed for her and wished her well on whatever occasion and she told you to pray for her and the person with whom she is dating so that they can spend the rest of their lives together youve found yourself in a scenario where youre unsure of what to do,0.9803921568627451
25,166,2022-01-04 04:37:48+00:00,"You tried everything you could to tell her how you felt. However, you've discovered that you're only in a one-sided relationship. Perhaps you'll do it for the rest of your life. However, at the end of the day, you want her to be happy. #LifeIsStrange",you tried everything you could to tell her how you felt however youve discovered that youre only in a one sided relationship perhaps youll do it for the rest of your life however at the end of the day you want her to be happy,0.9555555555555556
35,205,2022-01-05 00:23:38+00:00,"Great win,Away test win, in New Zealand! 

Congratulations Bangladesh 🇧🇩 for this historical test match victory 

#BANvNZ",great winaway test win in new zealand congratulations bangladesh for this historical test match victory,0.9333333333333333
29,334,2022-01-10 13:54:04+00:00,"Someone called me 5ft Potaka.!! 🔥

Oh It's doesn’t matter..Follow the Link for Vaccination campaigns. https://t.co/q1qpTIGRwp @ Chittagong Hill Tracts https://t.co/kDMYfxWRhp",someone called me 5ft potaka oh its doesnt matter follow the link for vaccination campaigns chittagong hill tracts,0.9411764705882353
2,431,2022-01-15 19:45:20+00:00,"সংগত কোন দুশ্চিন্তা নেমে আসে,
তবে সব রং সাদা কালোই দেখাই
 রঙিন রাজ্যে ঢুকতে এই সাদা কালোর জগৎ আগে পার হতে হবে, 
Black and White make your memories  more reminderful 

#blackandwhite @ Swedish Boys Hostel https://t.co/qb80VjGuVP",black and white make your memories more reminderful swedish boys hostel,0.9090909090909091
9,438,2022-01-15 16:15:14+00:00,Hey I joined a network called Vindaleld and earned $25.00! You get paid for testing out new free apps and posting on social media. Sign up with my link for an instant $25 signup bonus! https://t.co/PlowZVPuvf,hey i joined a network called vindaleld and earned 25 00 you get paid for testing out new free apps and posting on social media sign up with my link for an instant 25 signup bonus,0.9393939393939394
10,439,2022-01-15 16:15:03+00:00,Just posted a photo @ Chittagong Patenga &amp; Naval Sea Beach চট্রগ্রাম পতেঙ্গা এবং নেভাল সি বিচ https://t.co/mSQIlBZnzp,just posted a photo chittagong patenga and naval sea beach,0.9
2,526,2022-01-20 19:01:08+00:00,"45 National convention PatengaApex Chittagong, Apex Club's Of Bangladesh @ Rb Convention https://t.co/YiCTNnkUUP",45 national convention patengaapex chittagong apex clubs of bangladesh rb convention,0.9
6,530,2022-01-20 09:44:18+00:00,Just posted a photo @ Chittagong Grammar School - National Curriculum - CGSNC https://t.co/Tuh6jgBbXd,just posted a photo chittagong grammar school national curriculum cgsnc,0.9
11,602,2022-01-23 12:18:24+00:00,When you are a normal guy but you have to look confident in fornt of your community https://t.co/fpBafY87xp,when you are a normal guy but you have to look confident in fornt of your community,0.9411764705882353
14,622,2022-01-24 12:48:19+00:00,"This project is very good, and looks so innovative and impactful, this platform has lot of too attractive and hopefully the project will be better in the future and its crypto coin's will be the best.
@mustayem117 
@MdAshra17928587
@Mdazimu51384203 https://t.co/UIadHphefg",this project is very good and looks so innovative and impactful this platform has lot of too attractive and hopefully the project will be better in the future and its crypto coins will be the best,0.9444444444444444
32,640,2022-01-24 04:19:56+00:00,"≧∇≦❥☞Yeah Al that sounds ༒ ✰☠༒😇
༒ ✰☠༒
≧∇≦❥☞pretty crap to me,༒ ✰☠༒😃
༒ ✰☠༒
 ≧∇≦❥☞Looks like BT aint for me either. Of ☜❥≧∇≦🙂 https://t.co/NxqmUf2IOZ",yeah al that sounds pretty crap to me looks like bt aint for me either of,0.9375
12,717,2022-01-27 13:17:23+00:00,"When you go out of the house, you can see some devils.  Due to which we are all involved in fetna.",when you go out of the house you can see some devils due to which we are all involved in fetna,0.9523809523809523
5,737,2022-01-28 15:18:18+00:00,"Just posted a photo @ 15 No Ghat, Airport Road, Patenga, Chittagong https://t.co/CdNjDtl5vB",just posted a photo 15 no ghat airport road patenga chittagong,0.9
17,815,2022-01-31 07:17:07+00:00,"Proof of Vaccination Not Effectively in Battling Omicron, Israeli Experts Warn  https://t.co/NuXJuIpGDb",proof of vaccination not effectively in battling omicron israeli experts warn,0.9090909090909091
