,id,date,rawContent,cleaned_content,english_relative_frequency
17,18,2022-01-01 17:54:05+00:00,@N9Nm6GSH6QCSBTN Taka bKash korar poreo kaz koren na,taka bkash korar poreo kaz koren na,0.2857142857142857
6,597,2022-01-23 14:06:23+00:00,"Jalan-jalan ke Bangladesh 
Jangan lupa membeli sagu
Kalau ada petugas yang meres
Itu sudah pasti selalu https://t.co/5GDHUi0DY1",jalan jalan ke bangladesh jangan lupa membeli sagu kalau ada petugas yang meres itu sudah pasti selalu,0.29411764705882354
28,2240,2022-03-20 05:43:48+00:00,Subhan Allah.  Jajakallahu khairan. https://t.co/DMBCybZeNb,subhan allah jajakallahu khairan,0.25
25,2902,2022-04-11 00:50:58+00:00,"Adam öldürmelik mekan..
Yok içeri gircez, yok nereye sıçcaz, yok hava sıcak içerde yatcaz.. Gemiye gelen birini dövmenin cezası nedir? https://t.co/UFrOLpIx8g",adam öldürmelik mekan yok içeri gircez yok nereye sıçcaz yok hava sıcak içerde yatcaz gemiye gelen birini dövmenin cezası nedir,0.2
26,2903,2022-04-11 00:45:04+00:00,"Bu Bangladeş’in de Bangladeşlilerin de buraya memleket diyenin de ….. !!!!!! 😡😡😡😡🤬🤬🤬🤬🤬🤬
İlk günden tuvaletleri tıkadılar! Sigara izmaritleri, çöpler !!! Allahım sabır!!!!",bu bangladeşin de bangladeşlilerin de buraya memleket diyenin de ilk günden tuvaletleri tıkadılar sigara izmaritleri çöpler allahım sabır,0.2777777777777778
19,4326,2022-05-29 12:08:46+00:00,@BhabnaAshna Vabnar dress khub sondor 🥰,vabnar dress khub sondor,0.25
14,4831,2022-06-15 14:35:03+00:00,"Shayed mere  kheal mai tum ekdinn...♪
Miluu mujee khahii pe ghum shayed.....!!🌸 https://t.co/IsBWGpTDEm",shayed mere kheal mai tum ekdinn miluu mujee khahii pe ghum shayed,0.25
44,4861,2022-06-15 11:24:35+00:00,@Farzana346 Khub koste din jacce,khub koste din jacce,0.25
10,4885,2022-06-16 16:44:50+00:00,@farihasultana78 Tomne hov surat lagghaya ☺,tomne hov surat lagghaya,0.25
13,5297,2022-06-26 12:16:52+00:00,"Kaptai
#kaptai #kaptainsunshine  #kaptailake #PicOfTheDay #PhotoOfTheDay #phonephotography #picture #pic #photo #photography @ Kaptai Proshanti Park https://t.co/Q9OGP7oH2b",kaptai kaptai proshanti park,0.25
13,5767,2022-07-10 11:01:07+00:00,_প্রিয় জামিয়া Al-Jameatul-Islamia Qasemul Uloom Charia Madrasah ❣️🌹🥀 https://t.co/qLK5KLMBRA,al jameatul islamia qasemul uloom charia madrasah,0.2857142857142857
2,5892,2022-07-15 18:38:17+00:00,"#BogarChar #Kaptai #chittagong 
#djimini2 #travelphotography #dronephotography #travel #bangladesh 
#vlog #chittagongphotographers #gowithahad #naturephotography @ Kaptai Lake, Kaptai, Chattogram https://t.co/CiUmkxJhh4",kaptai lake kaptai chattogram,0.25
31,6009,2022-07-18 12:21:22+00:00,@ShailaSabi Khelte besi pochondo kori🤪,khelte besi pochondo kori,0.25
0,6056,2022-07-20 20:00:00+00:00,"@UmmeHabiba7890 Assalamualikum. 
Amak nijer bondhu mone korte paren.",assalamualikum amak nijer bondhu mone korte paren,0.2857142857142857
7,6309,2022-07-29 16:30:29+00:00,Alutila......tur🤘🤘 @ Khagrachari Alutila Jorna https://t.co/GtqzFkzAfa,alutila tur khagrachari alutila jorna,0.2
3,6561,2022-08-05 22:40:24+00:00,@Pushpa_Akther Ke bolece ay kotha,ke bolece ay kotha,0.25
73,6631,2022-08-05 04:38:46+00:00,@MrJoydeb3 Hasi ta toh puray joos,hasi ta toh puray joos,0.2
75,6633,2022-08-05 04:35:10+00:00,@Hasinaa77 ke bolece ai kotha,ke bolece ai kotha,0.25
42,6836,2022-08-09 09:52:08+00:00,@sumaia7860 Apnake ke bolece ai kotha,apnake ke bolece ai kotha,0.2
57,6851,2022-08-09 06:34:46+00:00,@MdMirazh Allah jeno amader sobayke pobitro kaba sorip dekhr topik dan korun amin,allah jeno amader sobayke pobitro kaba sorip dekhr topik dan korun amin,0.25
38,7182,2022-08-16 02:49:26+00:00,"🙂🥀 @ Kaptai Lake, Kaptai, Chattogram https://t.co/lvYCE8BtwU",kaptai lake kaptai chattogram,0.25
5,7610,2022-08-27 17:05:27+00:00,"‘প্রাকৃতি, সবুজ, প্রেম, বৃক্ষ,
          সবগুলোই ভালোলাগা 
ভালোবাসার অংশ,

#বটবৃক্ষ #সিআরবি #চট্টগ্রাম 🌳 @ Shirish Tola, CRB, Chittagong https://t.co/ipDjyOuuJY",shirish tola crb chittagong,0.25
17,7698,2022-08-29 11:33:17+00:00,Hi sobai kemon aco,hi sobai kemon aco,0.25
