,id,date,rawContent,cleaned_content,english_relative_frequency
57,258,2022-01-03 23:49:17+00:00,Langyaaa boy nanaman ako ayoko sabing pwe pwesto rito at wala naman akong ginagawa kundi matulog,langyaaa boy nanaman ako ayoko sabing pwe pwesto rito at wala naman akong ginagawa kundi matulog,0.1875
76,977,2022-01-10 23:36:58+00:00,tangina bakit wala pa akong naaalala hahahahahahababababba,tangina bakit wala pa akong naaalala hahahahahahababababba,0.14285714285714285
8,1209,2022-01-13 23:57:54+00:00,Pero ang pait padin talaga tangina.,pero ang pait padin talaga tangina,0.16666666666666666
50,1251,2022-01-13 23:46:02+00:00,@calonkaptenmu @panggilobeng Aku boleh jd pom2 gurlsnya ngak beb? 🤣🤣🤣,aku boleh jd pom2 gurlsnya ngak beb,0.16666666666666666
20,1321,2022-01-14 23:55:29+00:00,@pedro_jonalyn Haha bakit makikikain kba muli samin?,haha bakit makikikain kba muli samin,0.16666666666666666
29,1330,2022-01-14 23:53:31+00:00,ngayon lang ulit nakapag almusal hahahaha https://t.co/NidWqmgqX1,ngayon lang ulit nakapag almusal hahahaha,0.16666666666666666
57,1358,2022-01-14 23:45:34+00:00,"Ngayun Langg Ulit, Sinipagg Magg Tweet🕊",ngayun langg ulit sinipagg magg tweet,0.16666666666666666
65,1366,2022-01-14 23:42:31+00:00,"Ngayun Langg Ulit, Sinipagg Magg Tweet🕊",ngayun langg ulit sinipagg magg tweet,0.16666666666666666
49,1450,2022-01-15 23:49:35+00:00,putanginaaaaaaaa sakit ng uloooooo koooooo gagoooo,putanginaaaaaaaa sakit ng uloooooo koooooo gagoooo,0.16666666666666666
87,1488,2022-01-15 23:37:32+00:00,Nakakafresh po tlga kapag bagong dilig. 😉😊,nakakafresh po tlga kapag bagong dilig,0.16666666666666666
30,1631,2022-01-17 23:49:35+00:00,sarap uminom kasi maaga aq nagigising haha,sarap uminom kasi maaga aq nagigising haha,0.14285714285714285
10,1711,2022-01-18 23:55:40+00:00,"Minsan natatawa Ako nang walang dahilan.
Pero madalas nasasaktan Ako nang walang nakakaalam",minsan natatawa ako nang walang dahilan pero madalas nasasaktan ako nang walang nakakaalam,0.15384615384615385
11,1712,2022-01-18 23:54:21+00:00,Nakakawala nang topak pag ang haba nang tulog hahahahaha,nakakawala nang topak pag ang haba nang tulog hahahahaha,0.1111111111111111
93,2594,2022-01-26 23:39:51+00:00,@Shiro414008862 iyak.kase polpol ung sinuportahan nyu,iyak kase polpol ung sinuportahan nyu,0.16666666666666666
74,2675,2022-01-27 23:42:56+00:00,Mamamatay talaga ako kapag walang goodmorning tangina,mamamatay talaga ako kapag walang goodmorning tangina,0.14285714285714285
32,2733,2022-01-28 23:52:17+00:00,Umaay huhu bawal talaga maging masaya ihhh palagi may kapalit e 😅,umaay huhu bawal talaga maging masaya ihhh palagi may kapalit e,0.18181818181818182
36,3237,2022-02-02 23:50:07+00:00,Wala na talaga talab kape sakin jusq!,wala na talaga talab kape sakin jusq,0.14285714285714285
