,id,date,rawContent,cleaned_content,english_relative_frequency
11,12,2022-01-01 23:52:00+00:00,"@MaestroJunedel Wahaha amoy walang Spiderman.

Tara nuod nalang tayu mula sa torrent? May WebCam torrent na. tiyagain nalang ung umiiyak na baby sa BG at yung mga anino ng tao na dumadaan sa harap. https://t.co/KcIlHuqxeE",wahaha amoy walang spiderman tara nuod nalang tayu mula sa torrent may webcam torrent na tiyagain nalang ung umiiyak na baby sa bg at yung mga anino ng tao na dumadaan sa harap,0.5151515151515151
12,13,2022-01-01 23:51:58+00:00,@KathleenMaeNiu thanks kumarsss!,thanks kumarsss,0.5
28,29,2022-01-01 23:42:34+00:00,Tunog Jollibee ad daw yung kanta ng GOT how to unhear bwiset.,tunog jollibee ad daw yung kanta ng got how to unhear bwiset,0.5833333333333334
31,32,2022-01-01 23:39:34+00:00,tuyo muna for bfast. Thank u Ma’am Daisy hahahaha 😋,tuyo muna for bfast thank u maam daisy hahahaha,0.5555555555555556
44,45,2022-01-01 23:35:00+00:00,Nakakahilo amoy ng lechon 😔,nakakahilo amoy ng lechon,0.5
52,53,2022-01-01 23:33:23+00:00,julia b pasok!!! HAHAHAHAHAHAA https://t.co/cqQUDLAlca,julia b pasok hahahahahahaa,0.5
62,63,2022-01-01 23:29:26+00:00,Happy 2022. Ang lungkot. Nakakaiyak.,happy 2022 ang lungkot nakakaiyak,0.5
66,67,2022-01-01 23:27:50+00:00,Swerte ko kay Danna 🥺,swerte ko kay danna,0.5
73,74,2022-01-01 23:23:43+00:00,Laundry dayy,laundry dayy,0.5
82,83,2022-01-01 23:21:49+00:00,cainta na ulit haha,cainta na ulit haha,0.5
89,90,2022-01-01 23:18:39+00:00,"2022 na. Hindi pa rin maintindihan ng kapitbahay namin na ang problema eh yung pagpapatugtog nila ng malakas umagang umaga. 6am this time. 🙃

Di ko alam kung music ba talaga gusto niya, o ingay? Masakit ba sa tenga ang katahimikan? At huni ng ibon? Lol",2022 na hindi pa rin maintindihan ng kapitbahay namin na ang problema eh yung pagpapatugtog nila ng malakas umagang umaga 6am this time di ko alam kung music ba talaga gusto niya o ingay masakit ba sa tenga ang katahimikan at huni ng ibon lol,0.5581395348837209
93,94,2022-01-01 23:17:10+00:00,"Morning.. masakit pa rin Ang puso ko. Imissyou Samantha Bernardo

YouAreLoved Samantha",morning masakit pa rin ang puso ko imissyou samantha bernardo youareloved samantha,0.5833333333333334
95,96,2022-01-01 23:17:05+00:00,Ang kati ng katawan ko pagkatapos uminom ng the bar. Shuta ang hirap matulog ng maayos,ang kati ng katawan ko pagkatapos uminom ng the bar shuta ang hirap matulog ng maayos,0.5
1,102,2022-01-02 23:59:37+00:00,Sipon na nga. Huhu,sipon na nga huhu,0.5
5,106,2022-01-02 23:58:56+00:00,"#HolidayHangover yung paksiw na Lechon niyo after new year, Sinigang na Lechon na ngayon. #TheMorningRush",yung paksiw na lechon niyo after new year sinigang na lechon na ngayon,0.5384615384615384
18,119,2022-01-02 23:55:35+00:00,Ngayon pa ako nilagnat...,ngayon pa ako nilagnat,0.5
19,120,2022-01-02 23:54:35+00:00,@YourHotGuy2 @masebud2 @twentyfifthshin @ianv2000 @MyleneRegodon @KrisAquinoWORLD Make sense kasi yun sinasabi totoo. https://t.co/BK3iEzIgbc,make sense kasi yun sinasabi totoo,0.5
21,122,2022-01-02 23:54:07+00:00,Aliw ako kay jape! Tang inisssss hahaahahah,aliw ako kay jape tang inisssss hahaahahah,0.5714285714285714
