,id,date,rawContent,cleaned_content,english_relative_frequency
6,7,2022-01-01 23:55:12+00:00,Dasurb!! https://t.co/osRfw3hbA9,dasurb,0.0
8,9,2022-01-01 23:54:57+00:00,@failedabortionz Uu,uu,0.0
37,38,2022-01-01 23:37:01+00:00,Nightyyyy 💤,nightyyyy,0.0
61,62,2022-01-01 23:30:10+00:00,@omeromano brugada siete,brugada siete,0.0
71,72,2022-01-01 23:23:54+00:00,Godblesss 😇,godblesss,0.0
74,75,2022-01-01 23:23:37+00:00,Goodmorning ♥️,goodmorning,0.0
3,104,2022-01-02 23:59:00+00:00,gago andaming gagawin 😂,gago andaming gagawin,0.0
36,137,2022-01-02 23:52:11+00:00,iloveyou beb❤️🥰 https://t.co/oJJCstApzf,iloveyou beb,0.0
62,163,2022-01-02 23:47:55+00:00,@IanGalliguez Gandaaaah!,gandaaaah,0.0
68,169,2022-01-02 23:45:31+00:00,01.03.22 📸 #random @ Pasig https://t.co/tXlvmeEHws,01 03 22 pasig,0.0
79,180,2022-01-02 23:43:37+00:00,📍Makati,makati,0.0
4,205,2022-01-03 23:59:31+00:00,@JmsEvndr Anyare huhuhu,anyare huhuhu,0.0
25,226,2022-01-03 23:54:47+00:00,@joefranc Ingat!,ingat,0.0
55,256,2022-01-03 23:50:05+00:00,Baguio.🌌 https://t.co/s7MXd2YKsj,baguio,0.0
56,257,2022-01-03 23:49:37+00:00,Goodmorningg!🥰,goodmorningg,0.0
61,262,2022-01-03 23:47:55+00:00,"#bibleverseoftheday @ Marilao, Bulacan https://t.co/kXILwZV1mM",marilao bulacan,0.0
73,274,2022-01-03 23:45:40+00:00,magandang umagaaa https://t.co/ue6upW11nH,magandang umagaaa,0.0
87,288,2022-01-03 23:43:30+00:00,@vincebo911 Pagaling kayooo,pagaling kayooo,0.0
93,294,2022-01-03 23:41:26+00:00,@_seanlastimosa dapat,dapat,0.0
12,313,2022-01-04 23:58:13+00:00,Ayaw talaga papatalo nang mga taga bulacan ! https://t.co/3wALNBkAun,ayaw talaga papatalo nang mga taga bulacan,0.0
25,326,2022-01-04 23:55:16+00:00,@RheamaeRejano Omsim,omsim,0.0
40,341,2022-01-04 23:52:36+00:00,Sakit puson 😔,sakit puson,0.0
44,345,2022-01-04 23:51:44+00:00,Nakakairita 🙄🙄🙄,nakakairita,0.0
47,348,2022-01-04 23:51:24+00:00,@gelaicruzz Ingat! 😢,ingat,0.0
53,354,2022-01-04 23:49:31+00:00,Insomia,insomia,0.0
59,360,2022-01-04 23:48:16+00:00,@CHOOKSchakero Sasakmalin,sasakmalin,0.0
65,366,2022-01-04 23:47:29+00:00,Patay talaga T/W lagi 🥱😴,patay talaga tw lagi,0.0
73,374,2022-01-04 23:43:24+00:00,Pano kita iiwanan? 🙁 https://t.co/mf1ffFgdOX,pano kita iiwanan,0.0
94,395,2022-01-04 23:39:47+00:00,@CHOOKSchakero Rawr,rawr,0.0
17,418,2022-01-05 23:55:03+00:00,@titocoach1988 Halla!!!! 🤭😬😳,halla,0.0
18,419,2022-01-05 23:54:55+00:00,@Jayzraem11 Dzahhh,dzahhh,0.0
25,426,2022-01-05 23:53:41+00:00,@akosimu anyare beshy? ajuju.,anyare beshy ajuju,0.0
38,439,2022-01-05 23:50:20+00:00,HWHWHAHAH TANGINA MALIIII,hwhwhahah tangina maliiii,0.0
50,451,2022-01-05 23:48:44+00:00,@nalabaskara Ikh tumben bener 🤭🤭😆✌🏻,ikh tumben bener,0.0
52,453,2022-01-05 23:47:48+00:00,WIP https://t.co/dlYOCjWZPd,wip,0.0
55,456,2022-01-05 23:46:46+00:00,@cheesegazm Anjayyy susahhh 😭,anjayyy susahhh,0.0
6,507,2022-01-06 23:57:25+00:00,tgif,tgif,0.0
9,510,2022-01-06 23:56:53+00:00,Bakit bigla bigla 🤔,bakit bigla bigla,0.0
26,527,2022-01-06 23:53:50+00:00,@weinsworld Bbq chicharon,bbq chicharon,0.0
43,544,2022-01-06 23:50:31+00:00,Kaantok namans 😴,kaantok namans,0.0
55,556,2022-01-06 23:48:15+00:00,"@omeromano sosyal, sterilium",sosyal sterilium,0.0
71,572,2022-01-06 23:42:17+00:00,Goodmorning 🥰,goodmorning,0.0
83,584,2022-01-06 23:38:14+00:00,@abelskie Awchie,awchie,0.0
7,608,2022-01-07 23:55:44+00:00,Nakakapagod magkasakit.,nakakapagod magkasakit,0.0
26,627,2022-01-07 23:48:26+00:00,Tanayは寒いｗ https://t.co/Qcs2SufTMf,tanay,0.0
59,660,2022-01-07 23:37:33+00:00,hapdi https://t.co/apuxiK12MA,hapdi,0.0
76,677,2022-01-07 23:30:50+00:00,@ntet__ Ulala~,ulala,0.0
82,683,2022-01-07 23:27:27+00:00,Gmorning,gmorning,0.0
33,734,2022-01-08 23:49:48+00:00,@heydenelle Salamat pamangkin,salamat pamangkin,0.0
39,740,2022-01-08 23:47:24+00:00,Unang bira ngayong taon 🏍️🤘,unang bira ngayong taon,0.0
42,743,2022-01-08 23:45:33+00:00,@LomiLumi GoodMorning!,goodmorning,0.0
85,786,2022-01-08 23:24:41+00:00,ipon szn.,ipon szn,0.0
91,792,2022-01-08 23:22:22+00:00,"bigat,",bigat,0.0
93,794,2022-01-08 23:22:15+00:00,Jgh.,jgh,0.0
4,805,2022-01-09 23:58:53+00:00,"@ChareePineda Salamat, konsee!",salamat konsee,0.0
18,819,2022-01-09 23:55:11+00:00,GdMrng 😴,gdmrng,0.0
23,824,2022-01-09 23:53:47+00:00,Boosted... https://t.co/nK07ljr22p,boosted,0.0
26,827,2022-01-09 23:52:03+00:00,Paaraw muna,paaraw muna,0.0
28,829,2022-01-09 23:50:20+00:00,goodmorning y'all,goodmorning yall,0.0
61,862,2022-01-09 23:41:48+00:00,@aldwinsteven10 Yeeeyyyyyy!!!,yeeeyyyyyy,0.0
73,874,2022-01-09 23:38:51+00:00,SB19! ❤️ https://t.co/xvO7qyVd5I,sb19,0.0
96,897,2022-01-09 23:29:20+00:00,Hhmm... https://t.co/8u11QCdzTi,hhmm,0.0
27,928,2022-01-10 23:50:48+00:00,LOOOOOOOL https://t.co/PL1Hbfculo,loooooool,0.0
28,929,2022-01-10 23:50:46+00:00,Goodmorning 😇🙏♥️ https://t.co/xbeZKe5jIg,goodmorning,0.0
45,946,2022-01-10 23:45:37+00:00,Huhuhuhu 😭😭😭 https://t.co/7Wib2sjXK1,huhuhuhu,0.0
53,954,2022-01-10 23:44:31+00:00,"Magandang Umaga,",magandang umaga,0.0
67,968,2022-01-10 23:41:16+00:00,Ohayooo ⛅,ohayooo,0.0
77,978,2022-01-10 23:36:44+00:00,ohemg,ohemg,0.0
48,1049,2022-01-11 23:45:53+00:00,@jeanjrdn @Marvel BLINGGGGG PDIN! Heheh,blinggggg pdin heheh,0.0
50,1051,2022-01-11 23:45:44+00:00,@jeanjrdn Hahaahhaahhaha 🥰🥰,hahaahhaahhaha,0.0
51,1052,2022-01-11 23:45:42+00:00,Jeonghan ✨ https://t.co/xxUHJDo9Q4,jeonghan,0.0
57,1058,2022-01-11 23:42:41+00:00,Hahahahhhahah https://t.co/A2mdo6EgSW,hahahahhhahah,0.0
64,1065,2022-01-11 23:41:52+00:00,luh gaguu hahahahahhahahahaha https://t.co/YeLxoaBP5z,luh gaguu hahahahahhahahahaha,0.0
78,1079,2022-01-11 23:36:32+00:00,@dapeneng Gandaaaa miii,gandaaaa miii,0.0
96,1097,2022-01-11 23:28:38+00:00,@DavaoSenyorito Hehehe niloloko mga sarili nila.,hehehe niloloko mga sarili nila,0.0
5,1106,2022-01-12 23:57:48+00:00,@Beertmann Silaw,silaw,0.0
14,1115,2022-01-12 23:55:53+00:00,Pakondisyon,pakondisyon,0.0
28,1129,2022-01-12 23:51:25+00:00,goodmorningggggg 👌 https://t.co/vD73zjq5Pa,goodmorningggggg,0.0
39,1140,2022-01-12 23:48:29+00:00,goodmorning☺,goodmorning,0.0
47,1148,2022-01-12 23:43:45+00:00,@JustinLeyson Hihintayin kita.😀😀😀,hihintayin kita,0.0
2,1203,2022-01-13 23:59:14+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @irmaroxas3 @ellina_gen @sarahgrimes03 @fermin_marilou @marichotabelina @mcaroline1936 Bacolod 🏵
#ALDUBatADNPangangalaga 💚",bacolod,0.0
7,1208,2022-01-13 23:58:15+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @irmaroxas3 @ellina_gen @sarahgrimes03 @fermin_marilou @marichotabelina @mcaroline1936 Surigao 🏵
#ALDUBatADNPangangalaga 💚",surigao,0.0
9,1210,2022-01-13 23:57:46+00:00,Nezuko 💛 https://t.co/oSFjAXhoxs,nezuko,0.0
10,1211,2022-01-13 23:57:32+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @irmaroxas3 @ellina_gen @sarahgrimes03 @fermin_marilou @marichotabelina @mcaroline1936 Siargao 🏵
#ALDUBatADNPangangalaga 💚",siargao,0.0
18,1219,2022-01-13 23:55:23+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @irmaroxas3 @ellina_gen @sarahgrimes03 @fermin_marilou @marichotabelina @mcaroline1936 Baguio 🏵
#ALDUBatADNPangangalaga 💚",baguio,0.0
20,1221,2022-01-13 23:55:16+00:00,Totoo 😒🥱🤔 https://t.co/P3Pmo602MW,totoo,0.0
25,1226,2022-01-13 23:54:01+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @irmaroxas3 @ellina_gen @sarahgrimes03 @fermin_marilou @marichotabelina @mcaroline1936 Ilocos Norte 🏵
#ALDUBatADNPangangalaga 💚",ilocos norte,0.0
32,1233,2022-01-13 23:51:40+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @irmaroxas3 @ellina_gen @sarahgrimes03 @fermin_marilou @marichotabelina @mcaroline1936 Manaoag 🏵
#ALDUBatADNPangangalaga 💚",manaoag,0.0
34,1235,2022-01-13 23:51:00+00:00,Pendeja https://t.co/PqMdlxyVJN,pendeja,0.0
37,1238,2022-01-13 23:50:16+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @irmaroxas3 @ellina_gen @sarahgrimes03 @fermin_marilou @marichotabelina @mcaroline1936 Pagudpod 🏵
#ALDUBatADNPangangalaga 💚",pagudpod,0.0
38,1239,2022-01-13 23:49:09+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @irmaroxas3 @ellina_gen @sarahgrimes03 @fermin_marilou @marichotabelina @mcaroline1936 Oroqueta 🏵
#ALDUBatADNPangangalaga 💚",oroqueta,0.0
49,1250,2022-01-13 23:46:15+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @irmaroxas3 @ellina_gen @sarahgrimes03 @fermin_marilou @marichotabelina @mcaroline1936 Montalban 🏵
#ALDUBatADNPangangalaga 💚",montalban,0.0
61,1262,2022-01-13 23:44:07+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @irmaroxas3 @ellina_gen @sarahgrimes03 @fermin_marilou @marichotabelina @mcaroline1936 Olongapo 🏵
#ALDUBatADNPangangalaga 💚",olongapo,0.0
64,1265,2022-01-13 23:43:02+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @irmaroxas3 @ellina_gen @sarahgrimes03 @fermin_marilou @marichotabelina @mcaroline1936 Bayombong 🏵
#ALDUBatADNPangangalaga 💚",bayombong,0.0
66,1267,2022-01-13 23:42:48+00:00,@kokakuwu Ilysm😘😘😘,ilysm,0.0
69,1270,2022-01-13 23:42:05+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @irmaroxas3 @ellina_gen @sarahgrimes03 @fermin_marilou @marichotabelina @mcaroline1936 Paombong 🏵
#ALDUBatADNPangangalaga 💚",paombong,0.0
81,1282,2022-01-13 23:40:00+00:00,@DomYoNods Hahahaha sipag manuod hahah,hahahaha sipag manuod hahah,0.0
85,1286,2022-01-13 23:39:09+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @irmaroxas3 @ellina_gen @sarahgrimes03 @fermin_marilou @marichotabelina @mcaroline1936 Malolos 🏵
#ALDUBatADNPangangalaga 💚",malolos,0.0
88,1289,2022-01-13 23:38:21+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @irmaroxas3 @ellina_gen @sarahgrimes03 @fermin_marilou @marichotabelina @mcaroline1936 Hagonoy 🏵
#ALDUBatADNPangangalaga 💚",hagonoy,0.0
95,1296,2022-01-13 23:37:16+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @irmaroxas3 @ellina_gen @sarahgrimes03 @fermin_marilou @marichotabelina @mcaroline1936 Dagohoy 🏵
#ALDUBatADNPangangalaga 💚",dagohoy,0.0
96,1297,2022-01-13 23:37:02+00:00,wisik nelemeng,wisik nelemeng,0.0
55,1356,2022-01-14 23:45:50+00:00,Goodmorning☺️🤍,goodmorning,0.0
58,1359,2022-01-14 23:45:16+00:00,Magandangg Umaga Sabado🙃,magandangg umaga sabado,0.0
67,1368,2022-01-14 23:41:51+00:00,Magandangg Umaga Sabado🙃,magandangg umaga sabado,0.0
68,1369,2022-01-14 23:41:44+00:00,"Tapat Dapat!

#AngatBuhayLahat https://t.co/AtwxtVVTh7",tapat dapat,0.0
75,1376,2022-01-14 23:39:56+00:00,Goodmorninggg,goodmorninggg,0.0
3,1404,2022-01-15 23:59:04+00:00,@mane_jonas maraming salamat sa'yo. 🙂,maraming salamat sayo,0.0
4,1405,2022-01-15 23:58:56+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @ellina_gen @irmaroxas3 @marichotabelina @fermin_marilou @sarahgrimes03 @mariachonatabe1 @patricio_cora Mamburao 🏵
#ALDUBatADN78Months 🎉💚",mamburao,0.0
6,1407,2022-01-15 23:58:06+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @ellina_gen @irmaroxas3 @marichotabelina @fermin_marilou @sarahgrimes03 @mariachonatabe1 @patricio_cora Mandaue 🏵
#ALDUBatADN78Months 🎉💚",mandaue,0.0
20,1421,2022-01-15 23:55:51+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @ellina_gen @irmaroxas3 @marichotabelina @fermin_marilou @sarahgrimes03 @mariachonatabe1 @patricio_cora GMA Cvite 🏵
#ALDUBatADN78Months 🎉💚",gma cvite,0.0
26,1427,2022-01-15 23:54:57+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @ellina_gen @irmaroxas3 @marichotabelina @fermin_marilou @sarahgrimes03 @mariachonatabe1 @patricio_cora Maragondon 🏵
#ALDUBatADN78Months 🎉💚",maragondon,0.0
33,1434,2022-01-15 23:53:16+00:00,"@neonsiraisi0427 おはようございます🌞😊

2013年からWindows10にアップグレードするために、長い間所有していた（自分のPCを所有する前に）PCを準備しているため、後のツイートへの返信が遅れる可能性があります...

万が一に備えて、必要なファイルをバックアップしている最中です😉 https://t.co/NDyWeBT56q",2013windows10pcpc,0.0
34,1435,2022-01-15 23:53:12+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @ellina_gen @irmaroxas3 @marichotabelina @fermin_marilou @sarahgrimes03 @mariachonatabe1 @patricio_cora Malagasang 🏵
#ALDUBatADN78Months 🎉💚",malagasang,0.0
38,1439,2022-01-15 23:51:40+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @ellina_gen @irmaroxas3 @marichotabelina @fermin_marilou @sarahgrimes03 @mariachonatabe1 @patricio_cora Molino 🏵
#ALDUBatADN78Months 🎉💚",molino,0.0
50,1451,2022-01-15 23:49:29+00:00,"@Salvesayson @cpjayloni @elaineRequina2x @GlianeMarienell @clarita_mate @OctNov_0503 @ClaudieSkies @santos_08Bern @dulceferido @tessie0526 @icanBestrong02 @annies143 @Cassy1614 @Adnerbliam @momshiehoties1 @aldubcgt1 @lac_san @ginsanlaxa11 @lace_tess @latuazon @CoraMarcelo1 @ellina_gen @irmaroxas3 @marichotabelina @fermin_marilou @sarahgrimes03 @mariachonatabe1 @patricio_cora Trece Martires 🏵
#ALDUBatADN78Months 🎉💚",trece martires,0.0
67,1468,2022-01-15 23:42:55+00:00,"📍Dampalit, Malabon https://t.co/5dKr7Ty6Hf",dampalit malabon,0.0
75,1476,2022-01-15 23:39:50+00:00,@Para_Docent @Jihoz_Axie hahahaha,hahahaha,0.0
76,1477,2022-01-15 23:39:40+00:00,@NerdyDee25 Naks. Lakas,naks lakas,0.0
12,1513,2022-01-16 23:54:40+00:00,Goodmorning,goodmorning,0.0
13,1514,2022-01-16 23:53:53+00:00,@nrclmndz Gondo,gondo,0.0
23,1524,2022-01-16 23:49:11+00:00,@francesremo Hahah bruha!,hahah bruha,0.0
