,id,date,rawContent,cleaned_content,english_relative_frequency
468,469,2022-05-20 08:53:35+00:00,@ConSahins Bu saydıkların jimnastikin tarihinden büyük😅,bu saydıkların jimnastikin tarihinden büyük,0.2
474,475,2022-05-20 08:53:35+00:00,@_aIper @WertYuort Kanka ben Türkiye’de ambulans arkadaşımla konuştum nöbet tutuyorlar yaufun evinde jesus açıklandığı an yaufu şu şekil götürecekler hastaneye https://t.co/U1Ptdgf1rv,kanka ben türkiyede ambulans arkadaşımla konuştum nöbet tutuyorlar yaufun evinde jesus açıklandığı an yaufu şu şekil götürecekler hastaneye,0.2222222222222222
549,550,2022-05-20 08:53:26+00:00,"Beneran gak suka sama yg gk jelas, mlsssss bgt sama yg gak pasti, kalo pun jualan kamu laku dan banyak codan yh pasti punya estimasi waktu dong jam berapa kita harus cod an, 3 jam suruh nunggu emang orang lain gada kerjaan apa????? https://t.co/9xcYycprpz",beneran gak suka sama yg gk jelas mlsssss bgt sama yg gak pasti kalo pun jualan kamu laku dan banyak codan yh pasti punya estimasi waktu dong jam berapa kita harus cod an 3 jam suruh nunggu emang orang lain gada kerjaan apa,0.2857142857142857
568,569,2022-05-20 08:53:24+00:00,@JacekPiekara 😂😂😂😂 Ziobro i „normalna procedura procesowa”😂😂😂😂,ziobro i normalna procedura procesowa,0.2
570,571,2022-05-20 08:53:23+00:00,"@tvnet Tebrik ederim @VahittinCicek  
Bu röportajı değerli kılan İsmail Köybaşı abime de helal olsun ...",tebrik ederim bu röportajı değerli kılan ismail köybaşı abime de helal olsun,0.25
609,610,2022-05-20 08:53:20+00:00,"@Darkside_Lord__ @___Burcuvaa Engeli de bilmiyo😂😂
Bilok diyom yukleni yo diyom😂😂😂😂😂😂",engeli de bilmiyo bilok diyom yukleni yo diyom,0.25
753,754,2022-05-20 08:53:03+00:00,"RESMİ: Antonio Rüdiger, sezon sonunda Chelsea’den ayrıldığını açıkladı ve veda mesajı yayınladı.

Rüdiger: “Chelsea her zaman kalbim, Londra her zaman evim olacak. Buraya tek başıma gelmiştim. Şimdi karım ve iki muhteşem çocuğum ile gidiyorum.++ https://t.co/HZn3eJlL3o",resmi antonio rüdiger sezon sonunda chelseaden ayrıldığını açıkladı ve veda mesajı yayınladı rüdiger chelsea her zaman kalbim londra her zaman evim olacak buraya tek başıma gelmiştim şimdi karım ve iki muhteşem çocuğum ile gidiyorum,0.23529411764705882
934,935,2022-05-20 08:52:40+00:00,"@MonsterRc143 @Tarak_tweets07 @tarak9999 Cheddy chirugyddi pakkaki mingey ra attention kukka

#HBDManOfMassesNTR @tarak9999 
#ManOfMassesNTR #NTR30 #NTR31 https://t.co/eVrVR3Mr36",cheddy chirugyddi pakkaki mingey ra attention kukka,0.2857142857142857
980,981,2022-05-20 08:52:33+00:00,tatlılık senınle her    #aliaga   yerde https://t.co/FXKxIWwtRd,tatlılık senınle her yerde,0.25
1331,1332,2022-05-20 08:51:50+00:00,Macron bugün öğleden sonra yeni hükümeti açıklayacak https://t.co/lB3PBLDMB0,macron bugün öğleden sonra yeni hükümeti açıklayacak,0.2857142857142857
1759,1760,2022-05-20 08:50:58+00:00,@tamerylmaz12 @___Burcuvaa O ailemizin yuz karasi🤭😂,o ailemizin yuz karasi,0.25
1864,1865,2022-05-20 08:50:45+00:00,@___Burcuvaa @Darkside_Lord__ Jxjsjxjxjxjxjjxjxjx yaf saka yaptim haaa🤭🤭,jxjsjxjxjxjxjjxjxjx yaf saka yaptim haaa,0.2
1941,1942,2022-05-20 08:50:34+00:00,@hamzaofisho Utoto mwingi sana yani,utoto mwingi sana yani,0.25
2366,2367,2022-05-20 08:49:41+00:00,@demarkesports Küçük kulüpten herkes ayrılıyor.dd,küçük kulüpten herkes ayrılıyor dd,0.2
2662,2663,2022-05-20 08:49:04+00:00,@faraz_vns Zaroor leke jao pls.,zaroor leke jao pls,0.25
2733,2734,2022-05-20 08:48:56+00:00,"@RemigiuszWilk @WBGroup_PL jedynym skutecznym rozwiązaniem są roje po 50 i więcej sztuk. Jak narazie bayraktar wygrywa tą wojnę, i samonaprowadzające systemy brimestone, javeliny, stingery i ich switchblade oraz ciężka artyleria. Nawet Kałasznikow zakłada do swoich Lancetów głowice 3kg ale i tak nowatorsko",jedynym skutecznym rozwiązaniem są roje po 50 i więcej sztuk jak narazie bayraktar wygrywa tą wojnę i samonaprowadzające systemy brimestone javeliny stingery i ich switchblade oraz ciężka artyleria nawet kałasznikow zakłada do swoich lancetów głowice 3kg ale i tak nowatorsko,0.2894736842105263
2850,2851,2022-05-20 08:48:40+00:00,@Darkside_Lord__ @___Burcuvaa Ne kadan gusel engellenecek bir hesapsin sen oyle😂😂😂😂😂😂😂😂,ne kadan gusel engellenecek bir hesapsin sen oyle,0.25
3007,3008,2022-05-20 08:48:21+00:00,@mlbbfess Mending meninggal aja nderrr,mending meninggal aja nderrr,0.25
3127,3128,2022-05-20 08:48:06+00:00,Rapaz… chega sábado logo pfvr https://t.co/QgzDpy9ePd,rapaz chega sábado logo pfvr,0.2
4068,4069,2022-05-20 08:46:03+00:00,"nn tenho aula hoje....
nunca fui triste",nn tenho aula hoje nunca fui triste,0.2857142857142857
4427,4428,2022-05-20 08:45:15+00:00,@golvdenjacob Quale siero stai usando?,quale siero stai usando,0.25
5011,5012,2022-05-20 08:44:03+00:00,@EngMapundajr @AsajileF @MhindiV Lini umekuja Moshi wewe?,lini umekuja moshi wewe,0.25
5166,5167,2022-05-20 08:43:45+00:00,"size 50 küsür yaşında biri olarak bir abi tavsiyesi vereyim. Sakın gidip de ev falan almayın, TOPRAK alın! en değerli şey toprak. İlerde içine evinizi zaten yaparsınız. Ama eve verilen her kuruş çöptür benim gözümde",size 50 küsür yaşında biri olarak bir abi tavsiyesi vereyim sakın gidip de ev falan almayın toprak alın en değerli şey toprak ilerde içine evinizi zaten yaparsınız ama eve verilen her kuruş çöptür benim gözümde,0.23529411764705882
5438,5439,2022-05-20 08:43:10+00:00,@AskildB Tusen Takk Prins Fisk!,tusen takk prins fisk,0.25
5748,5749,2022-05-20 08:42:28+00:00,seu perfil foi visto por 5 pessoas nas últimas 6 horas https://t.co/b4WptdEyG0,seu perfil foi visto por 5 pessoas nas últimas 6 horas,0.2222222222222222
5946,5947,2022-05-20 08:42:00+00:00,"Dwa zakłady za 1,50 funta mogą dać Ci szansę na wygranie 1000 funtów dziennie przez 20 LAT* https://t.co/JTHFdUgnqc",dwa zakłady za 150 funta mogą dać ci szansę na wygranie 1000 funtów dziennie przez 20 lat,0.2857142857142857
5955,5956,2022-05-20 08:41:58+00:00,"@choroninhadosus Eita!!! Melhor coisa pra evitar treta e resetar a cabeça é correr.

Curta bastante! 🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️",eita melhor coisa pra evitar treta e resetar a cabeça é correr curta bastante,0.2857142857142857
6118,6119,2022-05-20 08:41:37+00:00,@M_Karakiraz73 @Arzu6235 daha sıkışmadınız ki.. sıkışacağımız günler daha yeni geliyor yolda,daha sıkışmadınız ki sıkışacağımız günler daha yeni geliyor yolda,0.2222222222222222
6507,6508,2022-05-20 08:40:48+00:00,"Antonio Rüdiger, Chelsea'den ayrıldığını açıkladı. https://t.co/kS7Hsp9VEH",antonio rüdiger chelseaden ayrıldığını açıkladı,0.2
7023,7024,2022-05-20 08:39:46+00:00,"Eyyy japonya sen kimsin yaa, daha atalarınızın sözlerinden haberiniz yok. https://t.co/acLhmhNjfB",eyyy japonya sen kimsin yaa daha atalarınızın sözlerinden haberiniz yok,0.2
7097,7098,2022-05-20 08:39:37+00:00,"@RemigiuszWilk @WBGroup_PL Jeśli brać pod uwagę skuteczność podczas wojny w Ukrainie, to niestety coś za coś. Nie ma co porównywać mocy ładunku 100 kg a głowicy warmate o wadze 1-5kg. Pytanie, ile haubic, armat, czołgów albo pojazdów opancerzonych warmate zamieniło w pył? Rozumiem, że koszty powstrzymują.",jeśli brać pod uwagę skuteczność podczas wojny w ukrainie to niestety coś za coś nie ma co porównywać mocy ładunku 100 kg a głowicy warmate o wadze 1 5kg pytanie ile haubic armat czołgów albo pojazdów opancerzonych warmate zamieniło w pył rozumiem że koszty powstrzymują,0.23809523809523808
7297,7298,2022-05-20 08:39:12+00:00,"Ya arkadas, sene olmus 2022. Hala ""Ibne Bursa"", Kollar ile ""yuvarlak"" yapmalar. Amk 18 yasindaydim ayni hala ayni 😄 

Homofobik beyin hasari bence bu. Gelistirin be abicim kendinizi, evrim denilen birsey var! 😂 https://t.co/QohgEnqxFH",ya arkadas sene olmus 2022 hala ibne bursa kollar ile yuvarlak yapmalar amk 18 yasindaydim ayni hala ayni homofobik beyin hasari bence bu gelistirin be abicim kendinizi evrim denilen birsey var,0.27586206896551724
7919,7920,2022-05-20 08:37:43+00:00,"@MichaelRomancov V roce 2004 jsem na letní škole angličtiny v Oxfordu měl pár ruskýcj studentů. Při představování mi jeden z nich řekl, že Rusové jsou nejinteligentnější národ na zemi. Zmohl jsem se jen na odpověď, že i kdyby to byla pravda, tahle poznámka není z těch nejinteligentnějších.",v roce 2004 jsem na letní škole angličtiny v oxfordu měl pár ruskýcj studentů při představování mi jeden z nich řekl že rusové jsou nejinteligentnější národ na zemi zmohl jsem se jen na odpověď že i kdyby to byla pravda tahle poznámka není z těch nejinteligentnějších,0.28888888888888886
8033,8034,2022-05-20 08:37:28+00:00,@1__senkall Çekim güçleri fazlalaşır en azından 🤣,çekim güçleri fazlalaşır en azından,0.2
8117,8118,2022-05-20 08:37:14+00:00,@_mhmtsoylu_ Dünyayı ele geçirmenin 101 yolundan birisi bu zaten.,dünyayı ele geçirmenin 101 yolundan birisi bu zaten,0.2857142857142857
8276,8277,2022-05-20 08:36:53+00:00,"Raatchasan Raaman ena kalavai kondavan ivan thaane😳🌞❤️😍💥 

#KamalHaasan #Vikram #FLL #Exclusive https://t.co/PJ6EvNS9jJ",raatchasan raaman ena kalavai kondavan ivan thaane,0.2857142857142857
8495,8496,2022-05-20 08:36:26+00:00,@Giovanni1958D @pietroraffa Forse bisognerebbe chiedersi come mai così tanti italioti abboccano come totani alla propaganda delirante del Cremlino. Analfabetismo funzionale e/o ignoranza sconcertante? Probabile.,forse bisognerebbe chiedersi come mai così tanti italioti abboccano come totani alla propaganda delirante del cremlino analfabetismo funzionale eo ignoranza sconcertante probabile,0.2727272727272727
8625,8626,2022-05-20 08:36:06+00:00,"@sai_vinay19 *le sastri :

Puvvoi puvvoi annade auto apparao
Pipipi annadey scooter subbarao https://t.co/u24pvNsAjp",le sastri puvvoi puvvoi annade auto apparao pipipi annadey scooter subbarao,0.2727272727272727
8853,8854,2022-05-20 08:35:38+00:00,"İndikatör asla #dax ta yükselişi desteklemiyor 

Birileri genelde alman gerizekalılar oluyor lar 
Kasten yukarı hedef veriyor 
Hiçbir bilgisi yok / işi borsa değil /
Dün ve önceki gün ne oldu gördük .
#DAX40

Selll açıp alın bu salakların parasını

🔴🔴🔴⬇️⬇️⬇️ https://t.co/LhqgQaShLr",indikatör asla ta yükselişi desteklemiyor birileri genelde alman gerizekalılar oluyor lar kasten yukarı hedef veriyor hiçbir bilgisi yok işi borsa değil dün ve önceki gün ne oldu gördük selll açıp alın bu salakların parasını,0.23529411764705882
8934,8935,2022-05-20 08:35:28+00:00,@itz_sounder Tokesh Vida nalla eduppan,tokesh vida nalla eduppan,0.25
8946,8947,2022-05-20 08:35:27+00:00,"@1__senkall Onlar beni ilgilendirmiyo ki :)))
Anten taksınlar hıhhh",onlar beni ilgilendirmiyo ki anten taksınlar hıhhh,0.2857142857142857
8981,8982,2022-05-20 08:35:23+00:00,"Sesli düşünüyorum...
Geçen #tmsn tavanladı 
Simdi #karsn güzel gidiyor...
#asuzu brüt bugun son ve bedelsiz beklentili...

acaba otomotiv sektörlerine bi haber vs mi düşecek? ytd",sesli düşünüyorum geçen tavanladı simdi güzel gidiyor brüt bugun son ve bedelsiz beklentili acaba otomotiv sektörlerine bi haber vs mi düşecek ytd,0.2727272727272727
9322,9323,2022-05-20 08:34:38+00:00,anldınız değil mi  ülkemize kadınlrımızı kızlarımızı taciz eden Pakistanlıların neden doldurulduğunu!! yaa bu iş böyle https://t.co/PFLYdjA9Yh,anldınız değil mi ülkemize kadınlrımızı kızlarımızı taciz eden pakistanlıların neden doldurulduğunu yaa bu iş böyle,0.2
9465,9466,2022-05-20 08:34:18+00:00,Apaka stupid uto uto ampota,apaka stupid uto uto ampota,0.2
9623,9624,2022-05-20 08:33:57+00:00,"@queenseokjinkim alhamdulilah baik, hbu sherr?",alhamdulilah baik hbu sherr,0.25
9630,9631,2022-05-20 08:33:56+00:00,"@KemalBildis_TC @eacarer Sakallı kendini filozof sanıyorsun bir bok bildiğin yok. Sezgin Baran Korkmaz yeşil pasaportu hak etmiş mi ? Bağlantıyı tıkla kafana sok  
https://t.co/M8MHrdcol3",sakallı kendini filozof sanıyorsun bir bok bildiğin yok sezgin baran korkmaz yeşil pasaportu hak etmiş mi bağlantıyı tıkla kafana sok,0.25
9729,9730,2022-05-20 08:33:43+00:00,"@4hrcive @convomf hyy, km kmnh sja",hyy km kmnh sja,0.25
9943,9944,2022-05-20 08:33:17+00:00,@EkiySkyles cina caltex tu otw,cina caltex tu otw,0.25
