,id,date,rawContent,cleaned_content,english_relative_frequency
75,76,2022-05-20 08:54:18+00:00,أعلن مكتب مكافحة الإرهاب الباكستاني، أن المشتبه به في تفجير 12 مايو  بكراتشي قد  تدرّب في #إيران وتلقى تعليمات من قائد مجموعة انفصالية باكستانية مقرها إيران.,12,0.0
83,84,2022-05-20 08:54:17+00:00,"@014DELIMINE Lalala lalaaaa laaaaa
Lalall laaaa laaaaa😂😂😂😂😂",lalala lalaaaa laaaaa lalall laaaa laaaaa,0.0
90,91,2022-05-20 08:54:16+00:00,@arnnxjjeon suka,suka,0.0
134,135,2022-05-20 08:54:12+00:00,در چنین روزی در سال 1908، آقای معمولی سینمای هالیوود متولد شد❤️ https://t.co/VDYRkH7u5l,1908,0.0
135,136,2022-05-20 08:54:12+00:00,@maurice_ldn Shutup 🤣,shutup,0.0
198,199,2022-05-20 08:54:06+00:00,Goodbyeeeeee https://t.co/r8LWkNypX2,goodbyeeeeee,0.0
217,218,2022-05-20 08:54:05+00:00,@patchyyxx เคสพี่หว้าตอนโดนคุกคามข่มขู่ ใจจริงอยากให้ฟ้องมากเลย ไม่รู้ว่าโบโดนเหมือนกันรึเปล่า พี่หว้าก็บอกเหมือนกันว่า ถ้าจะยกก็ต้องยกแบบไม่มีเงื่อนไขใดๆ แต่จริงนะ เหนื่อย เหนื่อยตั้งแต่ต้องคอยเจอทนายปรึกษาเรื่องสำนวน เหนื่อยเก็บหลักฐาน (ผึ้งทนอยู่ 3 เดือนถึงตัดสินใจยื่นฟ้อง) กอดนะโบ ♥️,3,0.0
245,246,2022-05-20 08:54:02+00:00,@v2_earl D1@,d1,0.0
250,251,2022-05-20 08:54:01+00:00,"51.4801, -0.0897
https://t.co/71yeCUIazU https://t.co/lP6lUFvgbD",51 4801 0 0897,0.0
346,347,2022-05-20 08:53:51+00:00,lucuu bgt gakuat https://t.co/RGRUG6X6cR,lucuu bgt gakuat,0.0
359,360,2022-05-20 08:53:50+00:00,@moonareas ripli,ripli,0.0
428,429,2022-05-20 08:53:40+00:00,@hazzer2001 @NewhamLondon Durrrrrr,durrrrrr,0.0
611,612,2022-05-20 08:53:19+00:00,"Tsurenko'nun kolay geçeceğini düşünüyorum.

#RolandGarros #wta #tsurenko #tennisbets #bahis #tenis https://t.co/kh1j4px2Dy",tsurenkonun kolay geçeceğini düşünüyorum,0.0
659,660,2022-05-20 08:53:14+00:00,"グルームヘイヴンとかネメシスも行きたかったけど、アリーナザコンテストの方が自分好みのゲームだったから行っちゃった。
年1枠の高額ゲームです…",1,0.0
669,670,2022-05-20 08:53:13+00:00,@notlyssa 5ft2in,5ft2in,0.0
770,771,2022-05-20 08:53:01+00:00,Mbwa uyu. Sijawai mkubal mchezaj yoyote alietoka Chelsea kuja kwetu https://t.co/TVDaDTh5lZ,mbwa uyu sijawai mkubal mchezaj yoyote alietoka chelsea kuja kwetu,0.0
773,774,2022-05-20 08:53:01+00:00,Miedema 🐐🐐🐐,miedema,0.0
791,792,2022-05-20 08:52:59+00:00,@jjkuteu mandi,mandi,0.0
799,800,2022-05-20 08:52:58+00:00,保護が目的のやつが初手10万とか話に出さんやろ今無料だからいいじゃんとかではなくよ,10,0.0
820,821,2022-05-20 08:52:55+00:00,@DrNeilStone 2022.,2022,0.0
834,835,2022-05-20 08:52:53+00:00,@___Burcuvaa @tamerylmaz12 Istenmeyek tüy işte 😂😂,istenmeyek tüy işte,0.0
887,888,2022-05-20 08:52:47+00:00,@joonieessss tbak,tbak,0.0
976,977,2022-05-20 08:52:34+00:00,"נאחל לה שלא תצטרך להמתין שנה עד שחמיה יצטרף לאביה.
בקרוב באקרנים:
""הקיץ של אביה 2""
""הקיץ של חמיה 1"" https://t.co/22PFXj3vUd",2 1,0.0
1060,1061,2022-05-20 08:52:22+00:00,YOO😳😂😂😂😂😂 https://t.co/YT2iD7vGGW,yoo,0.0
1121,1122,2022-05-20 08:52:16+00:00,Zzzzzzz Zzzzzzz https://t.co/Z8WexbcorT,zzzzzzz zzzzzzz,0.0
1135,1136,2022-05-20 08:52:14+00:00,@ArsenalWFC @VivianneMiedema Viv ❤️💪🏽,viv,0.0
