,id,date,rawContent,cleaned_content,english_relative_frequency
10,11,2022-05-20 08:54:26+00:00,"#SZS51M EI-SII Airbus A320 251NSL Scandinavian Airlines Ireland : 0.4 mi away @ 2750 ft and 52.3° frm hrzn, heading W @ 221.0mi/h 09:53:14. #Putney #SW15 #ADSB https://t.co/oLUJ697gCG",ei sii airbus a320 251nsl scandinavian airlines ireland 0 4 mi away 2750 ft and 52 3 frm hrzn heading w 221 0mih 095314,0.7142857142857143
18,19,2022-05-20 08:54:25+00:00,Clerkenwell Design Week yeah 👀,clerkenwell design week yeah,0.75
34,35,2022-05-20 08:54:23+00:00,"📉 REKORDTIEF 📉

👀 Levi's Damen The Perfect Tee T-Shirt, SSNL POSTER LOGO PERSIMMON ,XS

💰 Nur 16,30€

🔎 https://t.co/mqXGeydRBn https://t.co/ARcWTGLvfu",rekordtief levis damen the perfect tee t shirt ssnl poster logo persimmon xs nur 1630,0.7142857142857143
93,94,2022-05-20 08:54:16+00:00,Ooni did you endorse Bola? Simple question. Telling us stories from odu ifa  #rubbish,ooni did you endorse bola simple question telling us stories from odu ifa,0.7692307692307693
101,102,2022-05-20 08:54:14+00:00,Hating Son Heung Min is such a red flag icl,hating son heung min is such a red flag icl,0.7
130,131,2022-05-20 08:54:13+00:00,Lapis Pulp Fiction by Dabilaro via /r/Cyberpunk by u/ N7CombatWombat #cyberpunk #cyberpunk2077 #gaming https://t.co/j5wHvMdTg2,lapis pulp fiction by dabilaro via rcyberpunk by u n7combatwombat,0.7777777777777778
138,139,2022-05-20 08:54:12+00:00,@the_equanimous RBL are a selling club. I’d take Gnarby,rbl are a selling club id take gnarby,0.75
178,179,2022-05-20 08:54:08+00:00,"Pakistan Foreign Minister Bilawal Bhutto Zardari 3 visit in one week. US, China and 🇨🇭 Switzerland https://t.co/GfnCliCh7f",pakistan foreign minister bilawal bhutto zardari 3 visit in one week us china and switzerland,0.7857142857142857
182,183,2022-05-20 08:54:08+00:00,"Tour préliminaire à la Coupe du monde de football 2002 : Japon - Corée.
➡️19 avril 2000 à Yaoundé (Cameroun) : Somalie 0 - 3 Cameroun

✍Ce match fut joué au Cameroun au lieu de la Somalie du fait de sa situation politique.

➡️23 avril 2000 à Yaoundé (Cameroun) : Cameroun 3 -0 https://t.co/1hrUEpNuUd",tour préliminaire à la coupe du monde de football 2002 japon corée 19 avril 2000 à yaoundé cameroun somalie 0 3 cameroun ce match fut joué au cameroun au lieu de la somalie du fait de sa situation politique 23 avril 2000 à yaoundé cameroun cameroun 3 0,0.7435897435897436
185,186,2022-05-20 08:54:08+00:00,my first listen faves,my first listen faves,0.75
201,202,2022-05-20 08:54:06+00:00,"Company Announcement no. 58, 2022 – Nordea Kredit Realkreditaktieselskab drawings as per 1 July 2022 - https://t.co/6GoUwSsqYm",company announcement no 58 2022 nordea kredit realkreditaktieselskab drawings as per 1 july 2022,0.7
205,206,2022-05-20 08:54:06+00:00,Blade Runner composer Vangelis passes away via /r/Cyberpunk by u/ grnngr #cyberpunk #cyberpunk2077 #gaming https://t.co/X1iyndEKAu,blade runner composer vangelis passes away via rcyberpunk by u grnngr,0.7272727272727273
208,209,2022-05-20 08:54:06+00:00,@DailyMailUK They haven’t waded in- they’re signatories to the GFA!,they havent waded in theyre signatories to the gfa,0.7777777777777778
210,211,2022-05-20 08:54:05+00:00,Coloreel receives financing from Nefco – Swedish innovation furthers circularity in the textile industry - https://t.co/IBESrzisIb,coloreel receives financing from nefco swedish innovation furthers circularity in the textile industry,0.7692307692307693
216,217,2022-05-20 08:54:05+00:00,Humana's acquisition of the operations of Assistans för dig approved by the Competition Authority - https://t.co/ML6LIreOGI,humanas acquisition of the operations of assistans för dig approved by the competition authority,0.7857142857142857
232,233,2022-05-20 08:54:02+00:00,Monday Mosh Radio; Now Playing Enya - Orinoco Flow (2009 Remaster) #HamSphereMMR https://t.co/ozjfsLXMx2,monday mosh radio now playing enya orinoco flow 2009 remaster,0.7777777777777778
288,289,2022-05-20 08:53:57+00:00,after the fall via /r/Cyberpunk by u/ kapitankrunch #cyberpunk #cyberpunk2077 #gaming https://t.co/2N8AAiYbX7,after the fall via rcyberpunk by u kapitankrunch,0.75
379,380,2022-05-20 08:53:47+00:00,@FootballFunnnys Joachim andersen ya daku😭🤣,joachim andersen ya daku,0.75
384,385,2022-05-20 08:53:46+00:00,"Richard Foord's comments in 2017:
https://t.co/cXsbJAJvrw",richard foords comments in 2017,0.75
395,396,2022-05-20 08:53:44+00:00,"@johnredwood Brexiters are anti-uk

#FifthColumnCabinet",brexiters are anti uk,0.75
469,470,2022-05-20 08:53:35+00:00,@NoahRevoy You’re living a dream,youre living a dream,0.75
479,480,2022-05-20 08:53:34+00:00,"@donluca99 @WASHDRID Bro you’re wrong here lol, Chelsea Man united and Man City aswell as Newcastle United can ALL afford Kylian Mbappe, it’s just that he’d never go to any haha",bro youre wrong here lol chelsea man united and man city aswell as newcastle united can all afford kylian mbappe its just that hed never go to any haha,0.7931034482758621
587,588,2022-05-20 08:53:22+00:00,@jjneedstherapy I hope you're okay😓,i hope youre okay,0.75
645,646,2022-05-20 08:53:15+00:00,@luthficndr @AM_EllaJKT48 Nga usah lah lut,nga usah lah lut,0.75
655,656,2022-05-20 08:53:14+00:00,"@DavidBennun He's a card, innee?",hes a card innee,0.75
656,657,2022-05-20 08:53:14+00:00,@bryanalvarez Maki Itoh is over.,maki itoh is over,0.75
682,683,2022-05-20 08:53:12+00:00,@SuperDracos Taking out moonbirds soon,taking out moonbirds soon,0.75
722,723,2022-05-20 08:53:06+00:00,Richard Foord is our Tiverton and Honiton by-election candidate https://t.co/c5VyLl7Ly3,richard foord is our tiverton and honiton by election candidate,0.7
729,730,2022-05-20 08:53:05+00:00,@Pimp_CSGO Navi will win it,navi will win it,0.75
747,748,2022-05-20 08:53:03+00:00,Davis and Rees-Mogg clash over Brexit https://t.co/eDHIEuiQeS https://t.co/XgNqZbc4UT,davis and rees mogg clash over brexit,0.7142857142857143
769,770,2022-05-20 08:53:02+00:00,@TearPr1ncesss Oooo why not both?,oooo why not both,0.75
787,788,2022-05-20 08:52:59+00:00,"Gary Neville sides with Everton ace Richarlison after angry message to Jamie Carragher... #EFC 
https://t.co/gi5F7AI31h",gary neville sides with everton ace richarlison after angry message to jamie carragher,0.7692307692307693
833,834,2022-05-20 08:52:54+00:00,"Jc x csr x wcz 🌟 Time Travel AU
https://t.co/nyK0qF2KOU",jc x csr x wcz time travel au,0.75
870,871,2022-05-20 08:52:49+00:00,@fareesraj @mohdakhyar_ Ride mana? Setting arr,ride mana setting arr,0.75
928,929,2022-05-20 08:52:40+00:00,"Les gens ont tendance à penser que sa date de 2015 mais c’est FAUX 

Des l’indépendance du Cameroun la majorité voulais un État indépendant et on rejoins le Cameroun par dépit https://t.co/WtMdQ4WkvZ",les gens ont tendance à penser que sa date de 2015 mais cest faux des lindépendance du cameroun la majorité voulais un état indépendant et on rejoins le cameroun par dépit,0.7333333333333333
975,976,2022-05-20 08:52:35+00:00,"@redwolfdotin your t-shirts are sooo good bro! ❤️
Highly recommend! 🔥",your t shirts are sooo good bro highly recommend,0.7777777777777778
990,991,2022-05-20 08:52:32+00:00,"@ImamSaudat @UthmanTochukwu No problem, Inshaa Allah 😊",no problem inshaa allah,0.75
994,995,2022-05-20 08:52:31+00:00,Harry’s House is magical!,harrys house is magical,0.75
996,997,2022-05-20 08:52:31+00:00,@frederico_fera Claro se o Quinaz sair vai ser a proxima vitima ele e a Catarina,claro se o quinaz sair vai ser a proxima vitima ele e a catarina,0.7857142857142857
1031,1032,2022-05-20 08:52:26+00:00,"""Broadband"" is a ‘catch-all’ term for #internet services that evolved after dial-up modems including: ADSL, FTTC, GFTTC, FTTP, SoGEA, EFM, EoFTTC and Fibre Ethernet. Learn more about the best #connectivity option for you https://t.co/2z1FbYpaz5 #UnifiedCommunications #HereToHelp https://t.co/tmDI51whGH",broadband is a catch all term for services that evolved after dial up modems including adsl fttc gfttc fttp sogea efm eofttc and fibre ethernet learn more about the best option for you,0.7878787878787878
1079,1080,2022-05-20 08:52:20+00:00,@Nyamweyacollo Things are thick man..last week nilifanyia mathy shopping  ya 4k..na hizo vitu unabeba tu with  two normal  carrier bags..i felt like screaming  nikitoka kwa entrance  bana,things are thick man last week nilifanyia mathy shopping ya 4k na hizo vitu unabeba tu with two normal carrier bags i felt like screaming nikitoka kwa entrance bana,0.7857142857142857
1112,1113,2022-05-20 08:52:16+00:00,"i AM GOING TO SING MATILDA WITH HARRY AT HIS NEXT CONCERT IDC IDC, manifesting it 🧘🏽‍♀️🧘🏽‍♀️🧘🏽‍♀️",i am going to sing matilda with harry at his next concert idc idc manifesting it,0.75
1157,1158,2022-05-20 08:52:12+00:00,@Zeneca_33 Didn’t know about zenchats……. 👀,didnt know about zenchats,0.75
1196,1197,2022-05-20 08:52:06+00:00,@markmae66 I know! Watch out WSL! Vivstenius is back!,i know watch out wsl vivstenius is back,0.75
1198,1199,2022-05-20 08:52:06+00:00,#NowPlaying Sheikh Mishary Rashid Al-Afasy - Al-Mulk,sheikh mishary rashid al afasy al mulk,0.7142857142857143
1201,1202,2022-05-20 08:52:06+00:00,@otomeruinedlife Hello! Shiraishi lovers unite!! ♥️,hello shiraishi lovers unite,0.75
1217,1218,2022-05-20 08:52:04+00:00,"Il y a vraiment que ceux qui ne regardent pas les matchs du Real qui vont nous dire que Mendy est fort !
Mdrrrrrrrrrrrr c’est vraiment pas ça du tout ! En défense il est 0 en attaque il réussit 1 centre sur 5 mdr",il y a vraiment que ceux qui ne regardent pas les matchs du real qui vont nous dire que mendy est fort mdrrrrrrrrrrrr cest vraiment pas ça du tout en défense il est 0 en attaque il réussit 1 centre sur 5 mdr,0.7
1306,1307,2022-05-20 08:51:53+00:00,"You’re being v dishonest, Baddiel, and so are the incredibly bad faith idiots RTing you, incl Gatestone Danny Fink and racist phone hacker Lee Harpin. The ppl who lap up your unresearched, anon Twitter-sourced claims hv the worst, nastiest politics - you shd wonder why that is https://t.co/pignVORgBc",youre being v dishonest baddiel and so are the incredibly bad faith idiots rting you incl gatestone danny fink and racist phone hacker lee harpin the ppl who lap up your unresearched anon twitter sourced claims hv the worst nastiest politics you shd wonder why that is,0.7659574468085106
1332,1333,2022-05-20 08:51:50+00:00,@T1LoL Draft dif was to big Rell Trist in this meta is yikes and TF is useless rn,draft dif was to big rell trist in this meta is yikes and tf is useless rn,0.7647058823529411
1381,1382,2022-05-20 08:51:45+00:00,Mbappe is a baller but wetin be his problem,mbappe is a baller but wetin be his problem,0.7777777777777778
1414,1415,2022-05-20 08:51:41+00:00,Il y a volonté à me nuire https://t.co/b93COHqW5r,il y a volonté à me nuire,0.7142857142857143
1425,1426,2022-05-20 08:51:40+00:00,"Listen to “HIPHOP &amp; RNB 💿🎼 THAT SAMPLED ASIAN/ARABIC MUSIC”- PLAYLIST. Today, 20 May at 9:55 am BST in @clubhouse. https://t.co/nYBmR0UpKn #rap #hiphop #rnb #timbaland #missyelliot #music #sampleflip #beatmakers",listen to hiphop and rnb that sampled asianarabic music playlist today 20 may at 955 am bst in,0.75
1545,1546,2022-05-20 08:51:24+00:00,A21 south of Ladywell Road https://t.co/fNSpMvQXbi,a21 south of ladywell road,0.75
1567,1568,2022-05-20 08:51:21+00:00,@UpendraDhfm_ May b after 3days istademo after release craze chusi,may b after 3days istademo after release craze chusi,0.75
1803,1804,2022-05-20 08:50:53+00:00,@Xadeejournalist @p4pakipower Thank you Imran Khan.,thank you imran khan,0.75
1949,1950,2022-05-20 08:50:33+00:00,matilda and little freak  #harryshouse https://t.co/nsVs98bYmY,matilda and little freak,0.75
1986,1987,2022-05-20 08:50:29+00:00,Patrick Vieira you hero,patrick vieira you hero,0.75
2001,2002,2022-05-20 08:50:27+00:00,@TheSolanaBoss @GreatGoatsNFT @Basha61003495 @Lona89412167 @nazmudd18251067 wish me luck fams,wish me luck fams,0.75
2041,2042,2022-05-20 08:50:20+00:00,viv and stina next season were winning the league,viv and stina next season were winning the league,0.7777777777777778
2052,2053,2022-05-20 08:50:17+00:00,C’est à 2:41 pour vous éviter tout le malaise de la vidéo ⚰️,cest à 241 pour vous éviter tout le malaise de la vidéo,0.7272727272727273
2066,2067,2022-05-20 08:50:15+00:00,@MailOnline Vieira DEFENDS himself. Not even hiding the racism,vieira defends himself not even hiding the racism,0.75
2130,2131,2022-05-20 08:50:07+00:00,@JacsGud @pmHuman Then you can bring conflict/discussion back to your process/evidence.,then you can bring conflictdiscussion back to your processevidence,0.7777777777777778
2200,2201,2022-05-20 08:50:01+00:00,#Israel will not investigate killing of Shireen Abu Akleh https://t.co/wP64pcEwW4,will not investigate killing of shireen abu akleh,0.75
2254,2255,2022-05-20 08:49:56+00:00,Go the Centellajewel way 😍 | https://t.co/Bhq1T5uFX2 https://t.co/pCMfTkqu0i,go the centellajewel way,0.75
2272,2273,2022-05-20 08:49:53+00:00,"@TheRikoDan Marvin hagler , Mike Tyson , Nigel benn , Lennox Lewis , joe calzage , Ricky Hatton",marvin hagler mike tyson nigel benn lennox lewis joe calzage ricky hatton,0.75
2309,2310,2022-05-20 08:49:49+00:00,"I LOVE Johnny Depp’s lawyer, she’s flipping great #CamilleVasquez 👩🏻‍💼",i love johnny depps lawyer shes flipping great,0.75
2370,2371,2022-05-20 08:49:41+00:00,Voglio rivedere MoM ho bisogno di kin validation I'm seriously at my limit,voglio rivedere mom ho bisogno di kin validation im seriously at my limit,0.7692307692307693
2411,2412,2022-05-20 08:49:35+00:00,"Hat gerade ein Foto gepostet @ The Saints: St Nicholas &amp; St Luke's Church, Deptford https://t.co/VJHSPp8wfB",hat gerade ein foto gepostet the saints st nicholas and st lukes church deptford,0.7142857142857143
2417,2418,2022-05-20 08:49:35+00:00,@deepblue3378 Eek - call the cops,eek call the cops,0.75
