,id,date,rawContent,cleaned_content,english_relative_frequency
36,37,2022-05-20 08:54:23+00:00,okullarda dagitiyolardi biz ust kattayiz diye haber vermemisler bize bitince haberimiz oldu.. https://t.co/noXam9RWn5,okullarda dagitiyolardi biz ust kattayiz diye haber vermemisler bize bitince haberimiz oldu,0.3333333333333333
41,42,2022-05-20 08:54:22+00:00,@luvferna lo fueron ayer,lo fueron ayer,0.3333333333333333
226,227,2022-05-20 08:54:03+00:00,@irene89383961 @jimmytabuk @rainie1410 @jbwhitesnake NATS !!🤔aye BRITNATS!🤔,nats aye britnats,0.3333333333333333
249,250,2022-05-20 08:54:01+00:00,@Sandhaus_ @ARYSabirShakir Dono k leye,dono k leye,0.3333333333333333
301,302,2022-05-20 08:53:55+00:00,neredesin be    #aliaga   gerceklerim https://t.co/PHo1ZQiI6T,neredesin be gerceklerim,0.3333333333333333
402,403,2022-05-20 08:53:43+00:00,@SumOfUs @BlackRock Adani is ecocide,adani is ecocide,0.3333333333333333
441,442,2022-05-20 08:53:39+00:00,WOOOOOO I HELIEVED,woooooo i helieved,0.3333333333333333
640,641,2022-05-20 08:53:16+00:00,@aw_gbur @istepofficial Poczym tak sądzisz?,poczym tak sądzisz,0.3333333333333333
1051,1052,2022-05-20 08:52:23+00:00,Psyduck and Golduck https://t.co/am1S9Aev07,psyduck and golduck,0.3333333333333333
1077,1078,2022-05-20 08:52:20+00:00,@hamzaofisho Mtu anajivunia nini kuwa na unread chats nyingi? 😂😂,mtu anajivunia nini kuwa na unread chats nyingi,0.375
1107,1108,2022-05-20 08:52:17+00:00,@dienteeleche Por eso tomo full agua cuando tomo ahora,por eso tomo full agua cuando tomo ahora,0.375
1184,1185,2022-05-20 08:52:08+00:00,@KennedyMykael @cirogomes Talvez essas pessoas deixaram de te seguir por conta do assassinato da língua portuguesa.,talvez essas pessoas deixaram de te seguir por conta do assassinato da língua portuguesa,0.35714285714285715
1323,1324,2022-05-20 08:51:51+00:00,@OlayBesiktas @FEDA_BJK1903 Dedikleri doğru olabilir ama bi benim mi bi türlü kanım ısınmadı bu Emrah denen şahsiyete,dedikleri doğru olabilir ama bi benim mi bi türlü kanım ısınmadı bu emrah denen şahsiyete,0.3333333333333333
1492,1493,2022-05-20 08:51:30+00:00,@Alba_tm90 Asi con todo.,asi con todo,0.3333333333333333
1699,1700,2022-05-20 08:51:04+00:00,@SHAGANPAWAR Aaj Shukar Vaar.... End of week....Daru Baadnaam Kardi .....🤣🤣🤣 #HappyFriday 🍷🍸🍹🍾🥂🍺🍻🥃 https://t.co/r5mCe1y9Z9,aaj shukar vaar end of week daru baadnaam kardi,0.3333333333333333
1807,1808,2022-05-20 08:50:53+00:00,@NifJe2 Une darz d’ici,une darz dici,0.3333333333333333
1822,1823,2022-05-20 08:50:50+00:00,@Itsxaanthony Chaton tu fais pas envie là 😩,chaton tu fais pas envie là,0.3333333333333333
2121,2122,2022-05-20 08:50:08+00:00,@UpdateBolabola ini blum seberapa loh. brani provokasi orang tapi ga brani ig mu hilang.. ayo netizen +62 tebarkan pesonamu🤣🤣🤣,ini blum seberapa loh brani provokasi orang tapi ga brani ig mu hilang ayo netizen 62 tebarkan pesonamu,0.35294117647058826
2722,2723,2022-05-20 08:48:57+00:00,@014DELIMINE Bi daha olmasin😂😂,bi daha olmasin,0.3333333333333333
2807,2808,2022-05-20 08:48:44+00:00,@tonyeid99 Fakkartak david bekham,fakkartak david bekham,0.3333333333333333
2844,2845,2022-05-20 08:48:41+00:00,"Analiza e mëngjesit 20/05/2022
#trade #forex #investing #stocks #money
https://t.co/6pe5x5W4nk",analiza e mëngjesit 20052022,0.3333333333333333
2865,2866,2022-05-20 08:48:39+00:00,@_NOMICS Than Dinho Disu??????!!!!!,than dinho disu,0.3333333333333333
